"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A novel Nrf2 activator from microbial transformation inhibits radiation-induced dermatitis in mice","Y. Nakagami; K. Masuda",NA; NA,Journal of Radiation Research,"18 Jan 2018","2016","57","5","567","571","Nuclear factor erythroid 2-related factor 2 (Nrf2) is a transcriptional factor that regulates many antioxidants, and we have recently succeeded in obtaining a novel Nrf2 activator, RS9, from microbial transformation. RS9 is categorized as a triterpenoid, and well-known triterpenoids such as RTA 402 (bardoxolone methyl) and RTA 408 have been tested in clinical trials. RTA 408 lotion is currently being tested in patients at risk for radiation dermatitis. This prompted us to study the profiles of RS9 in the skin. All the above triterpenoids increased the level of an Nrf2-targeted gene, NADPH:quinone oxidoreductase-1, in normal human epidermal keratinocytes. Among them, the activity of RS9 was prominent; furthermore, the cellular toxicity was less compared with RTA compounds. BALB/c mice were irradiated with 30 Gy/day on Day 0, and compounds were topically applied on the back once daily from Day 1 to Day 30. Dermatitis scores peaked on Day 18, with a score of 2.6 in vehicle-treated mice, and topical applications of 0.1% RTA 402, RTA 408 and RS9 reduced the scores to 1.8, 2.0 and 1.4, respectively. Moreover, the percentage of animals with scores ≥2 was analyzed, and 0.1% RS9 suppressed the percentage from 100% to 47%. These results imply that RS9 has potential efficacy for treating radiation dermatitis.","1349-9157","","10.1093/jrr/rrw039","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8157369","Nrf2;RS9;microbial transformation;radiation dermatitis;antioxidant","","","","","","","18 Jan 2018","","","OUP","OUP Journals"
"Changes in the distribution and function of leukocytes after whole-body iron ion irradiation","D. S. Gridley; M. J. Pecaut",NA; NA,Journal of Radiation Research,"18 Jan 2018","2016","57","5","477","491","High-energy particle radiation could have a considerable impact on health during space missions. This study evaluated C57BL/6 mice on Day 40 after total-body 56Fe26+ irradiation at 0, 1, 2 and 3 gray (Gy). Radiation consistently increased thymus mass (one-way ANOVA: P < 0.005); spleen, liver and lung masses were similar among all groups. In the blood, there was no radiation effect on the white blood cell (WBC) count or major leukocyte types. However, the red blood cell count, hemoglobin, hematocrit and the CD8+ T cytotoxic (Tc) cell count and percentage all decreased, while both the CD4:CD8 (Th:Tc) cell ratio and spontaneous blastogenesis increased, in one or more irradiated groups compared with unirradiated controls (P < 0.05 vs 0 Gy). In contrast, splenic WBC, lymphocyte, B cell and T helper (Th) counts, %B cells and the CD4:CD8 ratio were all significantly elevated, while Tc percentages decreased, in one or more of the irradiated groups compared with controls (P < 0.05 vs 0 Gy). Although there were trends for minor, radiation-induced increases in %CD11b+ granulocytes in the spleen, cells double-labeled with adhesion markers (CD11b+CD54+, CD11b+CD62E+) were normal. Splenocyte spontaneous blastogenesis and that induced by mitogens (PHA, ConA, LPS) was equivalent to normal. In bone marrow, the percentage of cells expressing stem cell markers, Sca-1 and CD34/Sca-1, were low in one or more of the irradiated groups (P < 0.05 vs 0 Gy). Collectively, the data indicate that significant immunological abnormalities still exist more than a month after 56Fe irradiation and that there are differences dependent upon body compartment.","1349-9157","","10.1093/jrr/rrw051","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8157373","particle radiation;total-body irradiation;hematopoiesis;mouse model;spaceflight","","","","","","","18 Jan 2018","","","OUP","OUP Journals"
"High-efficiency antibody discovery achieved with multiplexed microscopy","S. Mettler Izquierdo; S. Varela; M. Park; E. J. Collarini; D. Lu; S. Pramanick; J. Rucker; L. Lopalco; R. Etches; W. Harriman",NA; NA; NA; NA; NA; NA; NA; NA; NA; NA,Microscopy,"18 Jan 2018","2016","65","4","341","352","The analysis of secreted antibody from large and diverse populations of B cells in parallel at the clonal level can reveal desirable antibodies for diagnostic or therapeutic applications. By immobilizing B cells in microdroplets with particulate reporters, decoding and isolating them in a microscopy environment, we have recovered panels of antibodies with rare attributes to therapeutically relevant targets. The ability to screen up to 100 million cells in a single experiment can be fully leveraged by accessing primary B-cell populations from evolutionarily divergent species such as chickens.","1477-9986","","10.1093/jmicro/dfw014","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8162604","antibody discovery;single B cell cloning;chicken monoclonal antibody;ion channel;GPCR;DR4 DR5","","","","1","","","18 Jan 2018","","","OUP","OUP Journals"
"Consecutive CT-guided core needle tissue biopsy of lung lesions in the same dog at different phases of radiation-induced lung injury","Z. Yin; S. Deng; Z. Liang; Q. Wang",NA; NA; NA; NA,Journal of Radiation Research,"18 Jan 2018","2016","57","5","499","504","This project aimed to set up a Beagle dog model of radiation-induced lung injury in order to supply fresh lung tissue samples in the different injury phases for gene and protein research. Three dogs received 18 Gy X-ray irradiation in one fraction, another three dogs received 8 Gy in each of three fractions at weekly intervals, and one control dog was not irradiated. Acute pneumonitis was observed during the first 3 months after radiation, and chronic lung fibrosis was found during the next 4–12 months in all the dogs exposed to radiation. CT-guided core needle lung lesion biopsies were extracted from each dog five times over the course of 1 year. The dogs remained healthy after each biopsy, and 50–100 mg fresh lung lesion tissues were collected in each operation. The incidence of pneumothorax and hemoptysis was 20% and 2.8%, respectively, in the 35 tissue biopsies. A successful and stable radiation-induced lung injury dog model was established. Lung lesion tissue samples from dogs in acute stage, recovery stage and fibrosis stage were found to be sufficient to support cytology, genomics and proteomics research. This model safely supplied fresh tissue samples that would allow future researchers to more easily explore and develop treatments for radiation-induced lung injury.","1349-9157","","10.1093/jrr/rrw053","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8157375","radiation-induced lung injury;biopsy;animal model;normal tissue","","","","","","","18 Jan 2018","","","OUP","OUP Journals"
"Two-dimensional crystal structure of aquaporin-4 bound to the inhibitor acetazolamide","A. Kamegawa; Y. Hiroaki; K. Tani; Y. Fujiyoshi",NA; NA; NA; NA,Microscopy,"18 Jan 2018","2016","65","2","177","184","Acetazolamide (AZA) reduces the water permeability of aquaporin-4, the predominant water channel in the brain. We determined the structure of aquaporin-4 in the presence of AZA using electron crystallography. Most of the features of the 5-Å density map were consistent with those of the previously determined atomic model. The map showed a protruding density from near the extracellular pore entrance, which most likely represents the bound AZA. Molecular docking simulations supported the location of the protrusion as the likely AZA-binding site. These findings suggest that AZA reduces water conduction by obstructing the pathway at the extracellular entrance without inducing a large conformational change in the protein.","1477-9986","","10.1093/jmicro/dfv368","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8164683","water channel;inhibitor bound structure;2D crystal;electron microscopy;electron crystallography","","","","6","","","18 Jan 2018","","","OUP","OUP Journals"
"Special section: Joint URSI BeNeLux — IEEE AP-S — NARF symposium","",,URSI Radio Science Bulletin,"7 Jul 2017","2016","2016","357","36","36","On Monday, December 7, 2015, a joint URSI Benelux, IEEE BeNeLux Chapter on Antennas and Propagation and Netherlands Antenna Research Forum symposium was organized at the University of Twente in The Netherlands. The theme of the event was “Smart Antennas and Propagation.”","1024-4530","","10.23919/URSIRSB.2016.7909802","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7909802","","Antennas;Space missions;Head;Neck;Wireless power transfer;Radio transmitters;Receivers","","","","","","7 Jul 2017","","","URSI","URSI Journals"
"Monte Carlo simulation for background study of geophysical inspection with cosmic-ray muons","R. Nishiyama; A. Taketa; S. Miyamoto; K. Kasahara",NA; NA; NA; NA,Geophysical Journal International,"18 Jan 2018","2016","206","2","1039","1050","Several attempts have been made to obtain a radiographic image inside volcanoes using cosmic-ray muons (muography). Muography is expected to resolve highly heterogeneous density profiles near the surface of volcanoes. However, several prior works have failed to make clear observations due to contamination by background noise. The background contamination leads to an overestimation of the muon flux and consequently a significant underestimation of the density in the target mountains. To investigate the origin of the background noise, we performed a Monte Carlo simulation. The main components of the background noise in muography are found to be low-energy protons, electrons and muons in case of detectors without particle identification and with energy thresholds below 1 GeV. This result was confirmed by comparisons with actual observations of nuclear emulsions. This result will be useful for detector design in future works, and in addition some previous works of muography should be reviewed from the view point of background contamination.","1365-246X","","10.1093/gji/ggw191","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8189068","Numerical solutions;Tomography;Volcano monitoring;Asia","","","","","","","18 Jan 2018","","","OUP","OUP Journals"
"Carbon-ion pencil beam scanning for thoracic treatment – initiation report and dose metrics evaluation","M. Karube; S. Mori; H. Tsuji; N. Yamamoto; M. Nakajima; K. Nakagawa; T. Kamada",NA; NA; NA; NA; NA; NA; NA,Journal of Radiation Research,"18 Jan 2018","2016","57","5","576","581","Carbon-ion beam scanning has not previously been used for moving tumor treatments. We have commenced respiratory-gated carbon-ion radiotherapy (CIRT) in the thoracic and abdominal regions under free-breathing conditions as a clinical trial. This study aimed to investigate this treatment in the lungs in comparison with passive scattering CIRT. Five patients had thoracic tumors treated with carbon-ion scanned beams using respiratory gating. We analyzed the actual treatments and calculated passive scattering treatment plans based on the same planning CT. We evaluated tumor size until 3 months post treatment and each treatment plan regarding dose delivered to 95% of the clinical target volume (CTV-D95), mean lung dose, percentage of lung receiving at least 5 Gy (RBE) (Lung-V5), Lung-V10, Lung-V20, heart maximum dose (Dmax), esophagus Dmax, cord Dmax and skin Dmax. Obvious tumor deterioration was not observed up to 3 months post treatment. The dose evaluation metrics were similar item by item between respiratory-gated scanned CIRT and passive scattering CIRT. In conclusion, scanned beam CIRT provided treatments equivalent to passive scattering CIRT for thoracic tumors. Increased sample numbers and longer-term observation are needed.","1349-9157","","10.1093/jrr/rrw057","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8157377","carbon-ion radiation therapy;thoracic treatment;respiratory phase–controlled scanning beam treatment;clinical trial","","","","","","","18 Jan 2018","","","OUP","OUP Journals"
"Upregulation of microRNA-98 increases radiosensitivity in esophageal squamous cell carcinoma","Y. Jin; Q. Chen; Y. Wei; Y. Wang; Z. Wang; K. Xu; Y. He; H. Ma",NA; NA; NA; NA; NA; NA; NA; NA,Journal of Radiation Research,"18 Jan 2018","2016","57","5","468","476","Although radiation resistance is a common challenge in the clinical treatment of esophageal squamous cell carcinoma (ESCC), an effective treatment strategy has yet to be developed. Aberrant expression of microRNAs (miRNAs) is responsible for cancer sensitivity to radiation. In this study, we aimed to identify the miRNAs that are associated with radioresistance in ESCC. We used a miRNA microarray to perform a comparison of miRNA expression in both ESCC parental and acquired radioresistance cell lines. qRT-PCR was used to confirm the alterations. Cell radiosensitivity was determined with a survival fraction assay. Functional analyses of the identified miRNA in ESCC cells with regard to metastasis and apoptosis were performed by transwell assays and flow cytometry. The miRNA targets were identified with pathway analysis and confirmed with a luciferase assay. miR-98 was recognized as the most downregulated miRNA in established radioresistant cell line. AmiR-98 mimic enforced the expression of miRNA-98 and made ESCC cells sensitive to radiotherapy, while anti-miR-98 reversed this process. Optimal results were achieved by decreasing cellular proliferation, decreasing cell migration and inducing apoptosis. The luciferase target gene analysis results showed that the overexpression of miRNA-98 inhibited tumor growth and resistance tolerance by directly binding to the BCL-2 gene. Our study indicated that increasing miRNA-98 expression can be used as a potential radiosensitive therapeutic strategy for treating esophageal cancer cells.","1349-9157","","10.1093/jrr/rrw068","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8157381","esophageal squamous cell carcinoma;microRNA;radiation;cell line;resistance","","","","","","","18 Jan 2018","","","OUP","OUP Journals"
"Earthquake statistics and plastic events in soft-glassy materials","R. Benzi; P. Kumar; F. Toschi; J. Trampert",NA; NA; NA; NA,Geophysical Journal International,"18 Jan 2018","2016","207","3","1667","1674","We propose a new approach for generating synthetic earthquakes based on the physics of soft glasses. The continuum approach produces yield-stress materials based on Lattice–Boltzmann simulations. We show that if the material is stimulated below yield stress, plastic events occur, which have strong similarities to seismic events. Based on a suitable definition of displacement in the continuum, we show that the plastic events obey a Gutenberg–Richter law with exponents similar to those for real earthquakes. We also find that the average acceleration, energy release, stress drop and interoccurrence times scale with the same exponent. Furthermore, choosing a suitable definition for aftershocks, we show that they follow Omori's law. Finally, the far field power spectra of elastic waves generated by these plastic events decay as ω−2 similar to those observed for seismic waves. Our approach is fully self-consistent and all quantities can be calculated at all scales without the need of ad hoc friction or statistical assumptions. We therefore suggest that our approach may lead to new insights into the physics connecting the micro- and macroscales of earthquakes.","1365-246X","","10.1093/gji/ggw366","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8146639","Probability distributions;Earthquake dynamics;Statistical seismology","","","","","","","18 Jan 2018","","","OUP","OUP Journals"
"The Chromatic Number of Random Graphs for Most Average Degrees","A. Coja-Oghlan; D. Vilenchik",NA; NA,International Mathematics Research Notices,"18 Jan 2018","2016","2016","19","5801","5859","For a fixed number $d \gt 0$ and $n$ large, let $G(n,d/n)$ be the random graph on $n$ vertices in which any two vertices are connected with probability $d/n$ independently. The problem of determining the chromatic number of $G(n,d/n)$ goes back to the famous 1960 article of Erdös and Rényi that started the theory of random graphs [Magayar Tud. Akad. Mat. Kutato Int. Kozl. 5 (1960) 17–61]. Progress culminated in the landmark paper of Achlioptas and Naor [Ann. Math. 162 (2005) 1333–1349], in which they calculate the chromatic number precisely for all $d$ in a set $S\subset (0,\infty )$ of asymptotic density $\lim _{z\rightarrow \infty } {1 \over z}\int _0^z{\bf 1}_S={1 \over 2}$, and up to an additive error of one for the remaining $d$. Here we obtain a near-complete answer by determining the chromatic number of $G(n,d/n)$ for all $d$ in a set of asymptotic density 1.","1687-0247","","10.1093/imrn/rnv333","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8199613","","","","","","","","18 Jan 2018","","","OUP","OUP Journals"
"Partial-brain radiotherapy for primary central nervous system lymphoma: multi-institutional experience","M. Iwabuchi; Y. Shibamoto; C. Sugie; S. Ayakawa; H. Ogino; F. Baba",NA; NA; NA; NA; NA; NA,Journal of Radiation Research,"18 Jan 2018","2016","57","2","164","168","Whole-brain radiotherapy (WBRT) has been an important component of treatment for primary central nervous system lymphoma (PCNSL), but delayed neurotoxicity has been a matter of concern. We have employed partial-brain radiotherapy (PBRT) with wide margins for PCNSL patients with a single lesion or a few lesions. In this study, we evaluated the treatment outcome in PCNSL patients undergoing PBRT. Between 2003 and 2014, 24 patients were treated with PBRT; 16 received high-dose-methotrexate (MTX) –containing chemotherapy before PBRT. Conventional fractionation with a median dose of 54 Gy was used. For reference, 15 patients undergoing MTX-based chemotherapy and WBRT were also analyzed. The 3-year overall survival rate was 60% for all 24 patients undergoing PBRT and 68% for the 16 patients undergoing MTX-based chemotherapy plus PBRT. The 3-year progression-free survival rate was 41% for all 24 patients undergoing PBRT and 36% for the 16 patients undergoing MTX-based chemotherapy. The in-field recurrence rate was 26% and the out-of-field recurrence rate was 15% at 3 years for all 24 patients undergoing PBRT. The rates for in-field recurrence and the out-of-field recurrence were 27% and 21%, respectively, for the 16 patients undergoing MTX-based chemotherapy. CNS-recurrence rates were similar in patients undergoing MTX-based chemotherapy and PBRT to the rates in those undergoing MTX-based chemotherapy and WBRT. Neurocognitive dysfunction developed in 3 of the 16 patients undergoing MTX + PBRT and in 4 of 15 patients undergoing MTX + WBRT (P= 0.68). PBRT seems to be a feasible treatment option for solitary PCNSL. Further investigations are warranted to evaluate the advantages of PBRT over WBRT.","1349-9157","","10.1093/jrr/rrv085","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8150000","primary central nervous system lymphoma;PCNSL;radiation therapy;partial-brain radiotherapy;neurocognitive function","","","","","","","18 Jan 2018","","","OUP","OUP Journals"
"Precursory slow-slip loaded the 2009 L'Aquila earthquake sequence","A. Borghi; A. Aoudia; F. Javed; R. Barzaghi",NA; NA; NA; NA,Geophysical Journal International,"18 Jan 2018","2016","205","2","776","784","Slow-slip events (SSEs) are common at subduction zone faults where large mega earthquakes occur. We report here that one of the best-recorded moderate size continental earthquake, the 2009 April 6 moment magnitude (Mw) 6.3 L'Aquila (Italy) earthquake, was preceded by a 5.9 Mw SSE that originated from the decollement beneath the reactivated normal faulting system. The SSE is identified from a rigorous analysis of continuous GPS stations and occurred on the 12 February and lasted for almost two weeks. It coincided with a burst in the foreshock activity with small repeating earthquakes migrating towards the main-shock hypocentre as well as with a change in the elastic properties of rocks in the fault region. The SSE has caused substantial stress loading at seismogenic depths where the magnitude 4.0 foreshock and Mw 6.3 main shock nucleated. This stress loading is also spatially correlated with the lateral extent of the aftershock sequence.","1365-246X","","10.1093/gji/ggw046","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8189110","Satellite geodesy;Transient deformation;Creep and deformation","","","","","","","18 Jan 2018","","","OUP","OUP Journals"
"A calibration method for realistic neutron dosimetry in radiobiological experiments assisted by MCNP simulation","M. Shahmohammadi Beni; D. Krstic; D. Nikezic; K. N. Yu",NA; NA; NA; NA,Journal of Radiation Research,"18 Jan 2018","2016","57","5","492","498","Many studies on biological effects of neutrons involve dose responses of neutrons, which rely on accurately determined absorbed doses in the irradiated cells or living organisms. Absorbed doses are difficult to measure, and are commonly surrogated with doses measured using separate detectors. The present work describes the determination of doses absorbed in the cell layer underneath a medium column (D A ) and the doses absorbed in an ionization chamber (D E ) from neutrons through computer simulations using the MCNP-5 code, and the subsequent determination of the conversion coefficients R (= D A /D E ). It was found that R in general decreased with increase in the medium thickness, which was due to elastic and inelastic scattering. For 2-MeV neutrons, conspicuous bulges in R values were observed at medium thicknesses of about 500, 1500, 2500 and 4000 μm, and these were attributed to carbon, oxygen and nitrogen nuclei, and were reflections of spikes in neutron interaction cross sections with these nuclei. For 0.1-MeV neutrons, no conspicuous bulges in R were observed (except one at ~2000 μm that was due to photon interactions), which was explained by the absence of prominent spikes in the interaction cross-sections with these nuclei for neutron energies <0.1 MeV. The ratio R could be increased by ~50% for small medium thickness if the incident neutron energy was reduced from 2 MeV to 0.1 MeV. As such, the absorbed doses in cells (D A ) would vary with the incident neutron energies, even when the absorbed doses shown on the detector were the same.","1349-9157","","10.1093/jrr/rrw063","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8157379","neutrons;Monte Carlo;MCNP;radiation dosimetry","","","","","","","18 Jan 2018","","","OUP","OUP Journals"
"Efficient numerical calculation of drift and diffusion coefficients in the diffusion approximation of kinetic equations","V. Bonnaillie-Noël; J. A. Carrillo; T. Goudon; G. A. Pavliotis",NA; NA; NA; NA,IMA Journal of Numerical Analysis,"18 Jan 2018","2016","36","4","1536","1569","In this paper we study the diffusion approximation of a swarming model given by a system of interacting Langevin equations with nonlinear friction. The diffusion approximation requires the calculation of the drift and diffusion coefficients that are given as averages of solutions to appropriate Poisson equations. We present a new numerical method for computing these coefficients that is based on the calculation of the eigenvalues and eigenfunctions of a Schrödinger operator. These theoretical results are supported by numerical simulations showcasing the efficiency of the method.","1464-3642","","10.1093/imanum/drv066","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8178766","diffusion approximation;eigenvalue problem;Schrödinger operators","","","","","","","18 Jan 2018","","","OUP","OUP Journals"
"Random Matrix Ensembles with Singularities and a Hierarchy of Painlevé III Equations","M. R. Atkin; T. Claeys; F. Mezzadri",NA; NA; NA,International Mathematics Research Notices,"18 Jan 2018","2016","2016","8","2320","2375","We study unitary invariant random matrix ensembles with singular potentials. We obtain asymptotics for the partition functions associated to the Laguerre and Gaussian Unitary Ensembles perturbed with a pole of order $k$ at the origin, in the double scaling limit where the size of the matrices grows, and at the same time the strength of the pole decreases at an appropriate speed. In addition, we obtain double scaling asymptotics of the correlation kernel for a general class of ensembles of positive-definite Hermitian matrices perturbed with a pole. Our results are described in terms of a hierarchy of higher order analogs to the PIII equation, which reduces to the PIII equation itself when the pole is simple.","1687-0247","","10.1093/imrn/rnv195","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8200221","","","","","","","","18 Jan 2018","","","OUP","OUP Journals"
"A probabilistic framework for modelling false Title IX ‘convictions’ under the preponderance of the evidence standard","J. Villasenor",NA,"Law, Probability and Risk","18 Jan 2018","2016","15","4","223","237","Conviction in criminal trials in the USA, the UK and many other common law countries requires establishing a defendant’s guilt beyond a reasonable doubt. By contrast, in Title IX proceedings at American colleges and universities, allegations of wrongdoing are adjudicated according to a much lower ‘preponderance of the evidence’ standard. Victims’ rights advocates correctly argue that a lower burden of proof makes it easier to ensure that the guilty are punished. But there is also a mathematically inevitable corollary: a lower burden of proof increases the probability of concluding that the innocent are guilty. This article provides a framework for using information regarding false conviction probabilities in criminal trials to model the probability of false guilty verdicts in Title IX proceedings in American colleges and universities. The quantitative results presented herein show that an innocent defendant faces a dramatically increased risk of conviction when tried under the preponderance of the evidence standard as opposed to under the beyond a reasonable doubt standard.","1470-840X","","10.1093/lpr/mgw006","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8158010","burden of proof;preponderance of the evidence;beyond a reasonable doubt;Title IX","","","","","","","18 Jan 2018","","","OUP","OUP Journals"
"The influence of non-DNA-targeted effects on carbon ion–induced low-dose hyper-radiosensitivity in MRC-5 cells","F. Ye; J. Ning; X. Liu; X. Jin; T. Wang; Q. Li",NA; NA; NA; NA; NA; NA,Journal of Radiation Research,"18 Jan 2018","2016","57","2","103","109","Low-dose hyper-radiosensitivity (LDHRS) is a hot topic in normal tissue radiation protection. However, the primary causes for LDHRS still remain unclear. In this study, the impact of non-DNA-targeted effects (NTEs) on high-LET radiation–induced LDHRS was investigated. Human normal lung fibroblast MRC-5 cells were irradiated with high-LET carbon ions, and low-dose biological effects (in terms of various bio-endpoints, including colony formation, DNA damage and micronuclei formation) were detected under conditions with and without gap junctional intercellular communication (GJIC) inhibition. LDHRS was observed when the radiation dose was <0.2 Gy for all bio-endpoints under investigation, but vanished when the GJIC was suppressed. Based on the probability of cells being hit and micro-dose per cell calculation, we deduced that the LDHRS phenomenon came from the combined action of direct hits and NTEs. We concluded that GJIC definitely plays an important role in cytotoxic substance spreading in high-LET carbon ion–induced LDHRS.","1349-9157","","10.1093/jrr/rrv072","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8149993","low-dose hyper-radiosensitivity;non-DNA-targeted effect;gap junctional intercellular communication;carbon-ion radiation","","","","","","","18 Jan 2018","","","OUP","OUP Journals"
"A comparison of the dose from natural radionuclides and artificial radionuclides after the Fukushima nuclear accident","M. Hosoda; S. Tokonami; Y. Omori; T. Ishikawa; K. Iwaoka",NA; NA; NA; NA; NA,Journal of Radiation Research,"18 Jan 2018","2016","57","4","422","430","Due to the Fukushima Daiichi Nuclear Power Plant (FDNPP) accident, the evacuees from Namie Town still cannot reside in the town, and some continue to live in temporary housing units. In this study, the radon activity concentrations were measured at temporary housing facilities, apartments and detached houses in Fukushima Prefecture in order to estimate the annual internal exposure dose of residents. A passive radon–thoron monitor (using a CR-39) and a pulse-type ionization chamber were used to evaluate the radon activity concentration. The average radon activity concentrations at temporary housing units, including a medical clinic, apartments and detached houses, were 5, 7 and 9 Bq m−3, respectively. Assuming the residents lived in these facilities for one year, the average annual effective doses due to indoor radon in each housing type were evaluated as 0.18, 0.22 and 0.29 mSv, respectively. The average effective doses to all residents in Fukushima Prefecture due to natural and artificial sources were estimated using the results of the indoor radon measurements and published data. The average effective dose due to natural sources for the evacuees from Namie Town was estimated to be 1.9 mSv. In comparison, for the first year after the FDNPP accident, the average effective dose for the evacuees due to artificial sources from the accident was 5.0 mSv. Although residents' internal and external exposures due to natural radionuclides cannot be avoided, it might be possible to lower external exposure due to the artificial radionuclides by changing some behaviors of residents.","1349-9157","","10.1093/jrr/rrv102","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8148902","radon;Fukushima;internal dose;external dose;natural source;artificial source","","","","","","","18 Jan 2018","","","OUP","OUP Journals"
"A Reactive Porous Flow Control on Mid-ocean Ridge Magmatic Evolution","C. J. Lissenberg; C. J. MacLeod",NA; NA,Journal of Petrology,"18 Jan 2018","2016","57","11-12","2195","2220","Mid-ocean ridge basalts (MORB) provide fundamental information about the composition and melting processes in the Earth’s upper mantle. To use MORB to further our understanding of the mantle, is imperative that their crustal evolution is well understood and can thus be accounted for when estimating primary melt compositions. Here, we present the evidence for the occurrence of reactive porous flow, whereby migrating melts react with a crystal mush in mid-ocean ridge magma chambers. This evidence comprises both the textures and mineral major and trace element geochemistry of rocks recovered from the lower oceanic crust, and occurs on a range of scales. Reaction textures include dissolution fronts in minerals, ragged grain boundaries between different phases and clinopyroxene–brown amphibole symplectites. However, an important finding is that reaction, even when pervasive, can equally leave no textural evidence. Geochemically, reactive porous flow leads to shifts in mineral modes (e.g. the net replacement of olivine by clinopyroxene) and compositions (e.g. clinopyroxene Mg–Ti–Cr relationships) away from those predicted by fractional crystallization. Furthermore, clinopyroxene trace elements record a progressive core–rim over-enrichment (relative to fractional crystallization) of more-to-less incompatible elements as a result of reactive porous flow. The fact that this over-enrichment occurs over a distance of up to 8 mm, and that clinopyroxenes showing this signature preserve zoning in Fe–Mg, rules out a diffusion control on trace element distributions. Instead, it can be explained by crystal–melt reactions in a crystal mush. The data indicate that reactive flow occurs not only on a grain scale, but also on a sample scale, where it can transform one rock type into another [e.g. troctolite to olivine gabbro, olivine gabbro to (oxide) gabbro], and extends to the scale of the entire lower oceanic crust. Melts undergoing these reactive processes change in composition, which can explain both the major element and trace element arrays of MORB compositions. In particular, reactive porous flow can account for the MORB MgO–CaO–Al2O3 relationships that have previously been interpreted as a result of high-pressure (up to ∼8 kbar) crystal fractionation, and for over-enrichment in incompatible elements when compared with the effects of fractional crystallization. The finding of a significant role for reactive porous flow in mid-ocean ridge magma chambers fits very well with the geophysical evidence that these magma chambers are dominated by crystal mush even at the fastest spreading rates, and with model predictions of the behaviour of crystal mushes. Together, these observations indicate that reactive porous flow is a common, if not ubiquitous, process inherent to mushy magma chambers, and that it has a significant control on mid-ocean ridge magmatic evolution.","1460-2415","","10.1093/petrology/egw074","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8181929","gabbro;lower oceanic crust;mid-ocean ridge;mid-ocean ridge basalt;reactive porous flow","","","","","","","18 Jan 2018","","","OUP","OUP Journals"
"A treatment-planning comparison of three beam arrangement strategies for stereotactic body radiation therapy for centrally located lung tumors using volumetric-modulated arc therapy","K. Ishii; W. Okada; R. Ogino; K. Kubo; S. Kishimoto; R. Nakahara; R. Kawamorita; Y. Ishii; T. Tada; T. Nakajima",NA; NA; NA; NA; NA; NA; NA; NA; NA; NA,Journal of Radiation Research,"18 Jan 2018","2016","57","3","273","279","The purpose of this study was to determine appropriate beam arrangement for volumetric-modulated arc therapy (VMAT)-based stereotactic body radiation therapy (SBRT) in the treatment of patients with centrally located lung tumors. Fifteen consecutive patients with centrally located lung tumors treated at our institution were enrolled. For each patient, three VMAT plans were generated using two coplanar partial arcs (CP VMAT), two non-coplanar partial arcs (NCP VMAT), and one coplanar full arc (Full VMAT). All plans were designed to deliver 70 Gy in 10 fractions. Target coverage and sparing of organs at risk (OARs) were compared across techniques. PTV coverage was almost identical for all approaches. The whole lung V 10Gy was significantly lower with CP VMAT plans than with NCP VMAT plans, whereas no significant differences in the mean lung dose, V 5Gy , V 20Gy or V 40Gy were observed. Full VMAT increased mean contralateral lung V 5Gy by 12.57% and 9.15% when compared with NCP VMAT and CP VMAT, respectively. Although NCP VMAT plans best achieved the dose–volume constraints for mediastinal OARs, the absolute differences in dose were small when compared with CP VMAT. These results suggest that partial-arc VMAT may be preferable to minimize unnecessary exposure to the contralateral lung, and use of NCP VMAT should be considered when the dose–volume constraints are not achieved by CP VMAT.","1349-9157","","10.1093/jrr/rrv105","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8148941","lung tumor;stereotactic body radiation therapy;volumetric-modulated arc therapy;planning study","","","","","","","18 Jan 2018","","","OUP","OUP Journals"
