"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Grating Coupler for an On-Chip Lithium Niobate Ridge Waveguide","M. S. Nisar; X. Zhao; A. Pan; S. Yuan; J. Xia","Wuhan National Laboratory of Optoelectronics, School of Electronic Information, Communications Huazhong University of Science and Technology, Wuhan, China; Wuhan National Laboratory of Optoelectronics, School of Electronic Information, Communications Huazhong University of Science and Technology, Wuhan, China; Wuhan National Laboratory of Optoelectronics, School of Electronic Information, Communications Huazhong University of Science and Technology, Wuhan, China; Wuhan National Laboratory of Optoelectronics, School of Electronic Information, Communications Huazhong University of Science and Technology, Wuhan, China; Wuhan National Laboratory of Optoelectronics, School of Electronic Information, Communications Huazhong University of Science and Technology, Wuhan, China",IEEE Photonics Journal,"19 May 2017","2017","9","1","1","8","We report simulation and fabrication of a grating coupler for coupling of light between an on-chip lithium niobate ridge waveguide and an optical fiber. A grating coupler with an insertion loss of less than 10 dB for C-band frequencies (1530-1565 nm) was achieved.","1943-0655","","10.1109/JPHOT.2016.2630314","863 Project(grant numbers:2015AA016904); National Natural Science Foundation of China(grant numbers:61335002,11574102); Major State Basic Research Development Program of China(grant numbers:2013CB632104,2013CB933303); Specialized Research Fund for the Doctoral Program of Higher Education(grant numbers:20110142120059); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7762859","Lithium niobate thin film;microfabrication;grating coupler.","Couplers;Lithium niobate;Couplings;Chromium;Gratings;Fabrication;Titanium","","37","","29","OAPA","1 Dec 2016","","","IEEE","IEEE Journals"
"High Accuracy VLC Indoor Positioning System With Differential Detection","H. Lv; L. Feng; A. Yang; P. Guo; H. Huang; S. Chen","School of Optoelectronics, Beijing Institute of Technology, Beijing, China; School of Optoelectronics, Beijing Institute of Technology, Beijing, China; School of Optoelectronics, Beijing Institute of Technology, Beijing, China; School of Optoelectronics, Beijing Institute of Technology, Beijing, China; School of Optoelectronics, Beijing Institute of Technology, Beijing, China; School of Optoelectronics, Beijing Institute of Technology, Beijing, China",IEEE Photonics Journal,"19 May 2017","2017","9","3","1","13","Recently, several positioning systems based on visible light communications (VLC) have been proposed, and most of them are based on received signal strength (RSS) because of its simplicity and high accuracy. In order to improve the accuracy further, a differential detection-based positioning algorithm is proposed. It can reduce positioning instability caused by light intensity fluctuation and the area outside the light-emitting diode (LED) cell can also be positioned. Experimental results show that the proposed method can improve the positioning accuracy from 10.0 to 4.0 cm and reduce the standard deviation from 9.0 to 2.5 cm. Meanwhile, the positioning accuracy outside the cell can reach 10.0 cm or less.","1943-0655","","10.1109/JPHOT.2017.2698240","National Natural Science Foundation of China(grant numbers:61475094,61675025); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7919150","Indoor positioning;received signal strength (RSS);intensity fluctuations;differential detection positioning algorithm","Light emitting diodes;Receivers;Detectors;Transmitters;Wireless LAN;Power measurement;Lighting","","37","","20","OAPA","4 May 2017","","","IEEE","IEEE Journals"
"The exp-function method for some time-fractional differential equations","A. Bekir; O. Guner; A. Cevikel","Eskisehir Osmangazi Universitesi, Eskisehir, TR; Cankiri Karatekin Universitesi, Cankiri, TR; Yildiz Teknik Universitesi, Istanbul, TR",IEEE/CAA Journal of Automatica Sinica,"7 Apr 2017","2017","4","2","315","321","In this article, the fractional derivatives in the sense of modified Riemann-Liouville derivative and the Exp-function method are employed for constructing the exact solutions of nonlinear time fractional partial differential equations in mathematical physics. As a result, some new exact solutions for them are successfully established. It is indicated that the solutions obtained by the Exp-function method are reliable, straightforward and effective method for strongly nonlinear fractional partial equations with modified Riemann-Liouville derivative by Jumarie U+02BC s. This approach can also be applied to other nonlinear time and space fractional differential equations.","2329-9274","","10.1109/JAS.2016.7510172","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7739896","","Partial differential equations;Mathematical model;Physics;Electronic mail;Indexes;Reliability","","36","","","","9 Nov 2016","","","IEEE","IEEE Journals"
"G-AETCAM: Gate-Based Area-Efficient Ternary Content-Addressable Memory on FPGA","M. Irfan; Z. Ullah","Department of Electrical Engineering, CECOS University of IT and Emerging Sciences, Peshawar, Pakistan; Department of Electrical Engineering, CECOS University of IT and Emerging Sciences, Peshawar, Pakistan",IEEE Access,"25 Oct 2017","2017","5","","20785","20790","This paper presents a novel architecture for ternary content-addressable memory (TCAM), using G-AETCAM cells, which outputs the address of the provided input data. The proposed architecture is a matrix of G-AETCAM cells arranged in the form of rows and columns using flip-flop as a memory element and a control logic circuitry consisting of logic gates. One G-AETCAM cell encodes the input and stored bit into one encoded bit which results in a match-line after passing from the AND-gate-array. Many architectures configure random-access memory (RAM) available on FPGAs as content-addressable storage architecture but are efficient for specific size and deal with data only in ascending or descending order while the proposed architecture provides freedom in size with no chance of making a single memory cell as useless and can store ternary data in any order. RAM-based TCAMs require pre-processing for the storage of TCAM words while the proposed design does not involve any pre-processing. The proposed architecture reduces the transistor count by a factor of 25.55, as compared with the RAM-based TCAM, which ultimately reduces area and increases the speed of operations. The proposed architecture is successfully implemented on Xilinx Virtex-6 FPGA for the size 64 × 36 and achieves a speed of 358 MHz.","2169-3536","","10.1109/ACCESS.2017.2756702","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8049445","Content-addressable storage;field-programmable gate arrays;flip-flops;logic gates;memory;RAM-based TCAM","Computer architecture;Logic gates;Random access memory;Cams;Field programmable gate arrays;Hardware;Transistors","","36","","20","OAPA","25 Sep 2017","","","IEEE","IEEE Journals"
"Analysis of Voltage Doubler Behavior of 2.45-GHz Voltage Doubler-Type Rectenna","T. Mitani; S. Kawashima; T. Nishimura","Research Institute for Sustainable Humanosphere, Kyoto University, Uji, Japan; Graduate School of Engineering, Kyoto University, Uji, Japan; Graduate School of Engineering, Kyoto University, Uji, Japan",IEEE Transactions on Microwave Theory and Techniques,"3 Apr 2017","2017","65","4","1051","1057","This paper describes the voltage doubler (VD) behavior of a 2.45-GHz VD-type rectenna. An important feature of the developed VD-type rectenna is the absence of the charge pump capacitor that is present in conventional VDs. Based on the circuit simulation and measurement results, the developed VD-type rectenna shows drastic improvement to the radio frequency-to-direct current (RF-dc) conversion efficiency in comparison with a half-wave rectifier (HWR)-type rectenna at output loads exceeding 100 Ω. From the simulation, both the VD- and HWR-type rectennas show VD behavior, even without the charge pump capacitor. This behavior was found to be attributable to the electric charge stored in the junction and package capacitances of the Schottky barrier diode in the rectennas. Additionally, it was found that the improvement of the RF-dc conversion efficiency is caused by the voltage conservation in the series diode. This improvement is dependent on the microwave period and the electric discharge time constant. When the microwave period is comparable with the electric discharge time constant, the VD-type rectenna conserves a dc voltage even when the input microwave voltage is negative. These phenomena were observed by analyzing the voltage and current waveforms of the rectenna equivalent circuit obtained via circuit simulation.","1557-9670","","10.1109/TMTT.2017.2668413","JSPS KAKENHI(grant numbers:15K18051); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7879310","Capacitance;circuit simulation;equivalent circuits;microwave measurement;rectennas","Rectennas;Capacitors;Transmission line measurements;Integrated circuit modeling;Antenna measurements;Charge pumps;Dipole antennas","","36","","14","OAPA","15 Mar 2017","","","IEEE","IEEE Journals"
"High Sensitivity Refractive Index Sensor Based on Multicoating Photonic Crystal Fiber With Surface Plasmon Resonance at Near-Infrared Wavelength","D. Li; W. Zhang; H. Liu; J. Hu; G. Zhou","National Key Laboratory of Science and Technology on Underwater Acoustic Antagonizing, Shanghai Marine Electronic Equipment Research Institute, Shanghai, China; Guangdong Provincial Key Laboratory of Nanophotonic Functional Materials and Devices, South China Normal University, Guangzhou, China; National Key Laboratory of Science and Technology on Underwater Acoustic Antagonizing, Shanghai Marine Electronic Equipment Research Institute, Shanghai, China; National Key Laboratory of Science and Technology on Underwater Acoustic Antagonizing, Shanghai Marine Electronic Equipment Research Institute, Shanghai, China; Guangdong Provincial Key Laboratory of Nanophotonic Functional Materials and Devices, South China Normal University, Guangzhou, China",IEEE Photonics Journal,"7 Apr 2017","2017","9","2","1","8","A pure silica core photonic crystal fiber with multicoating layers for high refractive index (RI) sensing is proposed. Au is used as the active plasmonic material. Tantalum pentoxide is deposited on Au in order to prevent the oxidation and further enhance the evanescent field. The simulation was preformed through the full-vector finite element method (FEM), and the results show that the proposed fiber sensor can obtain the average wavelength sensitivity of 9180 nm/RIU with the analyte RI range of 1.40-1.44, corresponding to the resolution of 1.09 × 10-5 RIU. Moreover, the maximum amplitude sensitivity of 1739.26 RIU-1 with resolution of 5.75 × 10-6 RIU are also obtained. The designed sensor can be a potential candidate for microfluidic analyte detecting.","1943-0655","","10.1109/JPHOT.2017.2687121","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7886276","Photonic crystal fiber;surface plasmon resonance (SPR);optical fiber sensors.","Optical fiber sensors;Sensitivity;Gold;Liquids;Coatings","","36","","27","OAPA","24 Mar 2017","","","IEEE","IEEE Journals"
"Broadband On-Chip Mode-Division Multiplexer Based on Adiabatic Couplers and Symmetric Y-Junction","Z. Zhang; Y. Yu; S. Fu","School of Computer, Electronic and Information, Guangxi University, Nanning, China; Wuhan National Laboratory for Optoelectronics and School of Optical and Electronic Information, Huazhong University of Science and Technology, Wuhan, China; Wuhan National Laboratory for Optoelectronics and School of Optical and Electronic Information, Huazhong University of Science and Technology, Wuhan, China",IEEE Photonics Journal,"19 May 2017","2017","9","2","1","6","The mode-division multiplexer/demultiplexer (MMUX/DeMMUX) is the crucial component for the implementation of mode-division multiplexing (MDM) transmission. We propose an on-chip two-mode MMUX/DeMMUX based on adiabatic couplers. Thanks to the principle of mode evolution, the proposed MMUX possesses advantages of broadband operation and high tolerance of fabrication error. The performance is experimentally evaluated by integrating the proposed MMUX and DeMMUX into an on-chip MDM link, with a low crosstalk of <;-19 dB and insertion loss of <;1.5 dB over a wavelength range of 90 nm. Furthermore, reasonable performance degradation can be observed for deviations of gap and etch depth from -50 to 50 nm.","1943-0655","","10.1109/JPHOT.2017.2669527","863 High Technology Plan(grant numbers:2015AA015502); National Natural Science Foundation of China(grant numbers:6161101303,61661004); Open fund of the State Key Laboratory of Advanced Optical Communication Systems and Networks (Peking University), China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7856985","Waveguide devices;silicon nanophotonics.","Crosstalk;Fabrication;Multiplexing;Couplers;Couplings;Bandwidth;System-on-chip","","36","","25","OAPA","15 Feb 2017","","","IEEE","IEEE Journals"
"High-speed nonsingular terminal switched sliding mode control of robot manipulators","F. Zhang","Department of Physics, Jining Normal University, Wulanchabu 012000, China",IEEE/CAA Journal of Automatica Sinica,"15 Sep 2017","2017","4","4","775","781","This paper proposes a high-speed nonsingular terminal switched sliding mode control U+0028 HNT-SSMC U+0029 strategy for robot manipulators. The proposed approach enhances the control system performance by switching among appropriate sliding mode controllers according to different control demands in different regions of the state space. It is shown that the highspeed nonsingular terminal switched sliding mode U+0028 HNT-SSM U+0029 which is the representation of different control demands and enforced by the HNT-SSMC has the property of global highspeed convergence compared with the nonsingular fast terminal sliding mode U+0028 NFTSM U+0029, and provides the global non-singularity. The simulation study of an application example is carried out to validate the effectiveness of the proposed strategy.","2329-9274","","10.1109/JAS.2016.7510157","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7783956","","Switches;Sliding mode control;Convergence;Manipulators;Manifolds","","36","","","","15 Dec 2016","","","IEEE","IEEE Journals"
"Faster-Than-Nyquist Signaling With Index Modulation","T. Ishihara; S. Sugiura","Department of Computer and Information Sciences, Tokyo University of Agriculture and Technology, Tokyo, Japan; Department of Computer and Information Sciences, Tokyo University of Agriculture and Technology, Tokyo, Japan",IEEE Wireless Communications Letters,"11 Oct 2017","2017","6","5","630","633","In this letter, we propose a novel faster-than-Nyquist (FTN) transmission scheme relying on the time-domain single-carrier index-modulation (IM) concept. In the proposed FTN with IM (FTN-IM) transmitter, a subset of time-domain FTN symbols are activated, where the combination of the activated symbols conveys additional information further to the classic amplitude phase shift keying. Owing to the explicit benefit of sparse FTN-IM signaling, the FTN-specific inter-symbol interference is mitigated in an effective manner, hence attaining a higher spectral efficiency than the conventional FTN counterpart. Furthermore, a low-complexity noise-whitening frequency-domain equalization is developed for our FTN-IM receiver. In order to demonstrate the performance advantage of the proposed FTN-IM scheme over the conventional FTN counterpart, we show that a minimum Euclidean distance of proposed FTN-IM signaling is higher than that of the conventional FTN signaling, while providing their numerical performance comparisons in terms of error rates.","2162-2345","","10.1109/LWC.2017.2724517","Japan Society for the Promotion of Science KAKENHI(grant numbers:26630170,26709028,16KK0120,17H03259,17K18871); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7973048","Faster-than-Nyquist signaling;frequency-domain equalization;index modulation;minimum Euclidean distance;colored noise;minimum-mean square error","Time-domain analysis;Receivers;Complexity theory;OFDM;Modulation;Euclidean distance;Indexes","","35","","22","OAPA","11 Jul 2017","","","IEEE","IEEE Journals"
"Real-Time ROADM Filtering Penalty Characterization and Generalized Precompensation for Flexible Grid Networks","J. Pan; S. Tibuleac","ADVA Optical Networking, Norcross, GA, USA; ADVA Optical Networking, Norcross, GA, USA",IEEE Photonics Journal,"15 May 2017","2017","9","3","1","10","Concatenated filtering is an important impairment in high-spectral density transmission systems enabled by flexible-grid reconfigurable optical add-drop multiplexers (ROADMs). In this paper, an analytical model for wavelength selective switches (WSS) modules is used to determine the statistical distribution of experimentally measured filter shapes and to obtain the cascaded filter characteristics. A generalized approach for filtering penalty assessment is proposed and verified using a commercial 200G 16-quadrature amplitude modulation (16QAM) transponder and WSS modules. A practical method for filter penalty reduction is described, whereby a single, optimized digital pre-equalization filter is used to compensate filtering effects of multiple concatenated WSSs. This pre-equalization of cascaded ROADM filters is demonstrated with a 100G quadrature phase shift keying (QPSK) C-form factor pluggable (CFP) transponder operating on the 37.5-GHz grid, resulting in a doubling of the number of WSSs, which can be supported per link from three to six.","1943-0655","","10.1109/JPHOT.2017.2699642","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7914674","Optical fiber communication;reconfigurable optical add-drop multiplexer (ROADM) filtering;pre-equalization","Bandwidth;Shape;Signal to noise ratio;Optical noise;Frequency measurement;Analytical models;Real-time systems","","35","","18","OAPA","28 Apr 2017","","","IEEE","IEEE Journals"
"The switching fractional order chaotic system and its application to image encryption","J. Hou; R. Xi; P. Liu; T. Liu","Shandong Key Laboratory of Gardening Machinery and Equipment, College of Mechanical and Electrical Engineering, Agricultural University of Shandong, Tai U+02BC an 271018, China; Shandong Key Laboratory of Gardening Machinery and Equipment, College of Mechanical and Electrical Engineering, Agricultural University of Shandong, Tai U+02BC an 271018, China; Shandong Key Laboratory of Gardening Machinery and Equipment, College of Mechanical and Electrical Engineering, Agricultural University of Shandong, Tai U+02BC an 271018, China, and the School of Computer Science and Technology, Dalian University of Technology, Dalian 116023, China; Shandong Key Laboratory of Gardening Machinery and Equipment, College of Mechanical and Electrical Engineering, Agricultural University of Shandong, Tai U+02BC an 271018, China, and the Department of Mechanical and Electronic Engineering, Taishan Vocational and Technical College, Tai U+02BC an 271018, China",IEEE/CAA Journal of Automatica Sinica,"7 Apr 2017","2017","4","2","381","388","Many studies on fractional order chaotic systems and secure communications have been carried out, however, switching fractional order chaotic system and its application to image encryption have not been explored yet. In this paper, a new switching fractional order chaotic system is proposed, containing fractional order Chen system and the other two fractional order chaotic systems. Chaotic attractors and dynamical analysis including Lyapunov exponent, bifurcation diagram, fractal dimension, dissipation, stability and symmetry are shown firstly. After that, some circuit simulations through Multisim are presented. By controlling switch k U+2082 and k U+2083, switching among the three fractional order chaotic subsystems can be realized. Finally, we apply the switching fractional order chaotic system to image encryption using exclusive or U+0028 XOR U+0029 encryption algorithm. The encryption scheme could increase randomness and improve speed of encryption.","2329-9274","","10.1109/JAS.2016.7510127","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7738996","","Chaotic communication;Encryption;Switches;Bifurcation;Fractals;Eigenvalues and eigenfunctions;Circuit simulation","","35","","","","9 Nov 2016","","","IEEE","IEEE Journals"
"Experimental Study of Output Characteristics of Bi-Directional Pumping High Power Fiber Amplifier in Different Pumping Schemes","C. Shi; R. T. Su; H. W. Zhang; B. L. Yang; X. L. Wang; P. Zhou; X. J. Xu; Q. S. Lu","College of Optoelectronics Science and Engineering, National University of Defense Technology, Changsha, Hunan, China; College of Optoelectronics Science and Engineering, National University of Defense Technology, Changsha, Hunan, China; College of Optoelectronics Science and Engineering, National University of Defense Technology, Changsha, Hunan, China; College of Optoelectronics Science and Engineering, National University of Defense Technology, Changsha, Hunan, China; College of Optoelectronics Science and Engineering, National University of Defense Technology, Changsha, Hunan, China; College of Optoelectronics Science and Engineering, National University of Defense Technology, Changsha, Hunan, China; College of Optoelectronics Science and Engineering, National University of Defense Technology, Changsha, Hunan, China; College of Optoelectronics Science and Engineering, National University of Defense Technology, Changsha, Hunan, China",IEEE Photonics Journal,"18 May 2017","2017","9","3","1","10","In this paper, we have constructed an all-fiberized bi-directional pumping fiber amplifier. The output time domain signals and limitations of copumping and counterpumping schemes were experimentally investigated. The power scaling of copumping and counterpumping scheme is restricted by stimulated Raman scattering (SRS) and transverse modal instability (TMI), respectively. The highest output power of 3.06 kW was achieved by using bi-directional pumping. Finally, we tested the relationship between SRS threshold and injected seed power.","1943-0655","","10.1109/JPHOT.2017.2679753","National Natural Science Foundation of China(grant numbers:61505260); National Key Research and Development Program of China(grant numbers:2016YFB0402204); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7874127","Fiber lasers;fiber nonlinear optics;laser amplifiers.","Optical fiber amplifiers;Power generation;Power amplifiers;Fiber lasers;Pump lasers;Laser excitation;Power lasers","","34","","23","OAPA","8 Mar 2017","","","IEEE","IEEE Journals"
"Digital mobile fronthaul based on delta-sigma modulation for 32 LTE carrier aggregation and FBMC signals","J. Wang; Z. Yu; K. Ying; J. Zhang; F. Lu; M. Xu; L. Cheng; X. Ma; G. -K. Chang","Georgia Institute of Technology, Atlanta, GA, US; Georgia Institute of Technology, Atlanta, GA, US; Georgia Institute of Technology, Atlanta, GA, US; Georgia Institute of Technology, Atlanta, GA, US; Georgia Institute of Technology, Atlanta, GA, US; Georgia Institute of Technology, Atlanta, GA, US; Georgia Institute of Technology, Atlanta, GA, US; Georgia Institute of Technology, Atlanta, GA, US; Georgia Institute of Technology, Atlanta, GA, US",Journal of Optical Communications and Networking,"17 Feb 2017","2017","9","2","A233","A244","We first experimentally demonstrated a digital mobile fronthaul (MFH) architecture using delta-sigma modulation as the new digitization interface to replace the conventional common public radio interface (CPRI). Both one-bit and two-bit delta-sigma modulations were demonstrated, and the digitized signals were transmitted over on-off keying (OOK) or 4-level pulse-amplitude-modulation (PAM4) optical intensity modulation-direct detection (IM-DD) links. 32 LTE component carriers (CCs) were digitized and transmitted over a 25-km single-λ 10-Gbaud OOK/PAM4 link, so that 32 LTE carrier aggregation (CA) specified by 3GPP release 13 can be supported. Compared with the conventional digitization interface based on CPRI, the fronthaul capacity is increased by four times. Error vector magnitude (EVM) less than 5% or 2.1% for all LTE CCs was obtained using one-bit and two-bit delta-sigma modulators, so that high-order modulations (256QAM/1024QAM) can be supported. As a waveform-agnostic digitization interface, delta-sigma modulation can digitize not only 4G-LTE but also 5G waveforms, and its 5G compatibility was verified by filter-bank-multicarrier (FBMC) signals. The tolerance to bit error ratio (BER) of the proposed delta-sigma modulation-based digital MFH was evaluated, and no significant EVM degradation was observed for BER up to 3 χ 10−5. A comparison with analog MFH reveals that the proposed digital MFH based on delta-sigma modulation can offer improved resilience against noise and nonlinear impairments, and it increases the fronthaul capacity by four times compared with the conventional CPRI-based digital MFH without significant EVM penalty.","1943-0639","","10.1364/JOCN.9.00A233","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7858128","CPRI;Delta-sigma modulation;Mobile fronthaul;OFDM;Optical wireless communication;Radio-over-fiber","Modulation;Quantization (signal);Long Term Evolution;Mobile communication;MIMO;Mobile computing;Optical filters","","34","","","","17 Feb 2017","","","IEEE","IEEE Journals"
"An optical fiber Fabry-Perot interferometric sensor based on functionalized diaphragm for ultrasound detection and imaging","W. Zhang; R. Wang; Q. Rong; X. Qiao; T. Guo; Z. Shao; J. Li; W. Ma","School of Physics, Northwest University, Xi’an, China; School of Physics, Northwest University, Xi’an, China; School of Physics, Northwest University, Xi’an, China; School of Physics, Northwest University, Xi’an, China; School of Physics, Northwest University, Xi’an, China; School of Physics, Northwest University, Xi’an, China; School of Physics, Northwest University, Xi’an, China; School of Physics, Northwest University, Xi’an, China",IEEE Photonics Journal,"19 May 2017","2017","9","3","1","8","A miniature optical fiber ultrasonic sensor based on the Fabry-Perot interferometer (FPI) is proposed and experimentally demonstrated. The cavity of the interferometer is based on a section of hollow core fiber coated with a 353ND diaphragm. A well-define interference pattern is achieved, and the spectral sideband filter technique is used to interrogate the sensor. Because the thin reflective diaphragm is extremely sensitive to sound pressure, the signal-to-noise ratio of the sensor response reaches to 31.22 dB with the pulse ultrasonic excitation of 300 kHz. A clear interface information can be distinguished in physical model imaging, and the longitudinal spatial resolution is 5 mm. This proposed sensor has the advantages of being simple to fabricate, ultracompact in size, cost effective, corrosion resistance, and being highly stable.","1943-0655","","10.1109/JPHOT.2017.2694480","National Natural Science Foundation of China(grant numbers:61275088,61505163,61327012); Scientific Research Program funded by Shaanxi Provincial Education Department(grant numbers:08JZ58); Guangdong Youth Science and Technology Innovation Talents of China(grant numbers:2014TQ01X539); Guangdong Natural Science Foundation of China(grant numbers:2014A030313387); Guangzhou Key Collaborative Innovation Foundation of China(grant numbers:2016201604030084); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7902113","Optical fiber sensor;Fabry–Perot interferometer (FPI);sensor fabrication;ultrasonic measurement.","Acoustics;Optical interferometry;Optical sensors;Ultrasonic imaging;Optical imaging;Interference;Temperature sensors","","33","","18","OAPA","17 Apr 2017","","","IEEE","IEEE Journals"
"Circular Structure for High Mechanical Bending Stability of a-IGZO TFTs","M. Mativenga; H. Jun; Y. Choe; J. G. Um; J. Jang","Advanced Display Research Center, Kyung Hee University, Seoul, South Korea; Advanced Display Research Center, Kyung Hee University, Seoul, South Korea; Advanced Display Research Center, Kyung Hee University, Seoul, South Korea; Advanced Display Research Center, Kyung Hee University, Seoul, South Korea; Advanced Display Research Center, Kyung Hee University, Seoul, South Korea",IEEE Journal of the Electron Devices Society,"24 Oct 2017","2017","5","6","453","457","We employ a circular (Corbino) thin-film transistor (TFT) structure, in which the outer-ring is the drain and the inner-ring is the source, to improve the stability of amorphous-indium-gallium- zinc-oxide TFTs under tensile bending strain. We attribute the stability improvement to a more uniform electric field distribution across the circular channel, as it is isolated from local electric field crowding at sharp corners or channel edges. In addition, the effect of strain-induced increase in channel charge concentration is small in Corbino TFTs, owing to the larger outer-ring electrode, which depletes more electrons than the drain of rectangular TFTs. Furthermore, the circular shape results in bending direction independence, which is very important in multi-TFT circuits, where TFT orientation varies with position.","2168-6734","","10.1109/JEDS.2017.2751651","National Research Foundation of Korea (NRF) through the Korea Government(grant numbers:NRF2016R1C1B1015765); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8036177","Circular;Corbino;flexible;IGZO;strain;TFT","Thin film transistors;Substrates;Thermal stability;Glass;Indium gallium zinc oxide;Tensile strain","","33","","37","OAPA","13 Sep 2017","","","IEEE","IEEE Journals"
"Maximum power point tracking with fractional order high pass filter for proton exchange membrane fuel cell","J. Liu; T. Zhao; Y. Chen","Xihua University, Chengdu, Sichuan, CN; University of California Merced, Merced, CA, US; University of California Merced, Merced, CA, US",IEEE/CAA Journal of Automatica Sinica,"16 Jan 2017","2017","4","1","70","79","Proton exchange membrane fuel cell U+0028 PEMFC U+0029 is widely recognized as a potentially renewable and green energy source based on hydrogen. Maximum power point tracking U+0028 MPPT U+0029 is one of the most important working conditions to be considered. In order to improve the performance such as convergence and robustness under disturbance and uncertainty, a fractional order high pass filter U+0028 FOHPF U+0029 is applied for the MPPT controller design based on the traditional extremum seeking control U+0028 ESC U+0029. The controller is designed with integerorder integrator U+0028 IO-I U+0029 and low pass filter U+0028 IO-LPF U+0029 together with fractional order high pass filter U+0028 FOHPF U+0029, by substituting the normal HPF in the original ESC system. With this FOHPF ESC, better convergence and smoother performance are achieved while maintaining the robust specifications. First, tracking stability is discussed under the commensurate-order condition. Then, simulation results are included to validate the proposed new FOHPF ESC scheme under disturbance. Finally, comparison results between FOHPF ESC and the traditional ESC method are also provided.","2329-9274","","10.1109/JAS.2017.7510328","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7815553","","Fuel cells;Maximum power point trackers;Stability analysis;Transfer functions;Hydrogen;Robustness;Power system stability","","33","","","","16 Jan 2017","","","IEEE","IEEE Journals"
"On the Connectivity of Vehicular Ad Hoc Network Under Various Mobility Scenarios","Z. Khan; P. Fan; S. Fang","Key Laboratory of Information Coding and Transmission, School of Information Science and Technology, Southwest Jiaotong University, Chengdu, China; Key Laboratory of Information Coding and Transmission, School of Information Science and Technology, Southwest Jiaotong University, Chengdu, China; Key Laboratory of Information Coding and Transmission, School of Information Science and Technology, Southwest Jiaotong University, Chengdu, China",IEEE Access,"7 Nov 2017","2017","5","","22559","22565","In this paper, a new mobility metric called generalized speed factor (GSF) is proposed by extending the existing speed factor, which assumes that all vehicles have the same speed at all times. The GSF defines an actual relationship between the inter-vehicle spacing and the relative speed of consecutive vehicles. The vehicle connectivity in three different mobile environments based on GSF is analyzed, i.e., temporal static connectivity, low mobility connectivity, and high mobility connectivity. It is shown that the connectivity probability Pc is directly proportional to the mean velocity μv up-to a specific threshold μτ, and after μτ the connectivity starts going down. Finally, network connectivity is extended to the best route selecting metric for the most strongly connected route. Simulation results show that a congested network is strongly connected as compared with sparse vehicular ad hoc network.","2169-3536","","10.1109/ACCESS.2017.2761551","NSFC Key Project(grant numbers:61731017); 111 Project(grant numbers:111-2-14); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8070121","Connectivity model;inter-vehicle spacing;freeway highway;generalized speed factor;best route;most strongly connected","Roads;Vehicular ad hoc networks;Measurement;Gaussian distribution;Routing protocols;Mobile communication","","33","","30","OAPA","17 Oct 2017","","","IEEE","IEEE Journals"
