"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"In regard to the article ‘Effectiveness of robust optimization in volumetric modulation arc therapy using 6 and 10 MV flattening filter-free beam therapy planning for lung stereotactic body radiation therapy with a breath-hold technique,’ Vol. 61, No. 4, 2020","P. Agarwal; R. Kinhikar","Medical Physicist, Homi Bhabha Cancer hospital, Varanasi, UP 221005, India; pr.agarwal27@gmail.com; Medical Physicist, Tata Tata Memorial Hospital, Mumbai, Maharashtra 400012, India",Journal of Radiation Research,"23 Aug 2021","2021","62","1","740","742","","1349-9157","","10.1093/jrr/rrab019","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9520934","","","","","","","","23 Aug 2021","","","OUP","OUP Journals"
"A generalized geometric process based repairable system model with bivariate policy","M. Ning; Y. Jimin; W. Junyuan","College of Mathematics and Statistics, Xidian University, Xi'an, China; College of Mathematics and Statistics, Xidian University, Xi'an, China; College of Science, China Jiliang University, Hangzhou, China",Journal of Systems Engineering and Electronics,"29 Oct 2021","2021","32","3","631","641","The maintenance model of simple repairable system is studied. We assume that there are two types of failure, namely type I failure (repairable failure) and type II failure (irrepairable failure). As long as the type I failure occurs, the system will be repaired immediately, which is failure repair (FR). Between the (n-1)th and the nth FR, the system is supposed to be preventively repaired (PR) as the consecutive working time of the system reaches λn-1T, where λ and T are specified values. Further, we assume that the system will go on working when the repair is finished and will be replaced at the occurrence of the Nth type I failure or the occurrence of the first type II failure, whichever occurs first. In practice, the system will degrade with the increasing number of repairs. That is, the consecutive working time of the system forms a decreasing generalized geometric process (GGP) whereas the successive repair time forms an increasing GGP. A simple bivariate policy (T,N) repairable model is introduced based on GGP. The alternative searching method is used to minimize the cost rate function C(N,T), and the optimal (T,N)∗ is obtained. Finally, numerical cases are applied to demonstrate the reasonability of this model.","1004-4132","","10.23919/JSEE.2021.000054","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9594754","renewal reward theorem;generalized geometric process (GGP);average cost rate;optimal policy;replacement","Frequency modulation;Maintenance engineering;Numerical models;Inspection;Costs","","","","","","29 Oct 2021","","","BIAI","BIAI Journals"
"Foot on the (hydrogen) gas [The Big Picture]","",,IEEE Spectrum,"29 Jan 2021","2021","58","2","12","13","Summary form only given, as follows. With an eye towrd the United Kingdom's proposed ban of fossil- fuel-powered cars within the next decade, startup auto manufacturer Riversimple has taken an ambitious stance. It is completing the final testing that will allow it to be the first British car company to introduce a hydrogen-fueled vehicle. According to Riversimple, its introductory model, the Rasa fuel-cell vehicle, will go 300 miles (483 kilometers) on 1.5 kilograms of hydrogen—the equivalent of 0.94 liters per 100 km (250 miles per gallon). But no one will ever purchase the Rasa. Customers will drive it under one- to three-year contracts comparable to mobile-phone service agreements. Monthly payments will cover use of the vehicle, plus insurance and fuel.","1939-9340","","10.1109/MSPEC.2021.9340176","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9340176","","Automobiles;Testing;Insurance;Hydrogen;Fuels;Contracts;Companies","","","","","IEEE","29 Jan 2021","","","IEEE","IEEE Magazines"
"Analysis of whole-blood antioxidant capacity after chronic and localized irradiation using the i-STrap method","L. Sun; Y. Inaba; Y. Sogo; K. Morikawa; N. Kunugita; K. Chida; T. Moritake","Lue Sun, Ph.D., Health and Medical Research Institute, Department of Life Science and Biotechnology, National Institute of Advanced Industrial Science and Technology (AIST), Central 6, 1-1-1 Higashi, Tsukuba, Ibaraki 305-8566, Japan; lue.sun@aist.go.jp; NA; NA; NA; NA; NA; NA",Journal of Radiation Research,"18 Feb 2022","2021","63","1","30","35","Ionizing radiation exposure affects the redox state in vivo. Recently, whole-blood antioxidant capacity (WBAC) has been reported to decrease in a dose-dependent manner after acute total body irradiation (TBI). However, changes in WBAC after localized and chronic irradiations have not been reported. This study analyzed changes to WBAC in mice after either localized irradiation (irradiation of the left hind leg only) or chronic TBI using the i-STrap method. Leg-localized irradiation exerted limited effects on WBAC, while WBAC decreased in a dose rate-dependent manner after TBI. Further, the WBAC reached the minimum value in a shorter period at a smaller dose rate. Our results suggest that changes in WBAC do not directly reflect absorbed dose, but may reflect radiation-induced biological damage at the systemic level. This study will contribute to the understanding of radiation-induced injuries and diseases, and will facilitate the establishment of biomarkers for radiation exposure.","1349-9157","","10.1093/jrr/rrab099","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9716991","antioxidant;chronic irradiation;partial body irradiation;radiation disaster;emergency medicine","","","","","","","18 Feb 2022","","","OUP","OUP Journals"
"A novel approach to optimize the regularization and evaluation of dynamical models using a model selection framework","M. Lipka; J. Thomas","Max-Planck-Institut für extraterrestrische Physik, Giessenbachstrasse, D-85748 Garching, Germany; Universitäts-Sternwarte München, Scheinerstrasse 1, D-81679 München, Germany; mlipka@mpe.mpg.de; Max-Planck-Institut für extraterrestrische Physik, Giessenbachstrasse, D-85748 Garching, Germany; Universitäts-Sternwarte München, Scheinerstrasse 1, D-81679 München, Germany",Monthly Notices of the Royal Astronomical Society,"28 Jun 2021","2021","504","3","4599","4625","Orbit superposition models are a non-parametric dynamical modelling technique to determine the mass of a galaxy's central supermassive black hole (SMBH), its stars, or its dark matter halo. One of the main problems is how to decide which model out of a large pool of trial models based on different assumed mass distributions represents the true structure of an observed galaxy best. We show that the traditional approach to judge models solely by their goodness-of-fit can lead to substantial biases in estimated galaxy properties caused by varying model flexibilities. We demonstrate how the flexibility of the models can be estimated using bootstrap iterations and present a model selection framework that removes these biases by taking the variable flexibility into account in the model evaluation. We extend the model selection approach to optimize the degree of regularization directly from the data. Altogether, this leads to a significant improvement of the constraining power of the modelling technique. We show with simulations that one can reconstruct the mass, anisotropy, and viewing angle of an axisymmetric galaxy with a few per cent accuracy from realistic observational data with fully resolved line-of-sight velocity distributions (LOSVDs). In a first application, we reproduce a photometric estimate of the inclination of the disc galaxy NGC 3368 to within 5° accuracy from kinematic data that cover only a few sphere-of-influence radii around the galaxy's SMBH. This demonstrates the constraining power that can be achieved with orbit models based on fully resolved LOSVDs and a model selection framework.","1365-2966","","10.1093/mnras/stab1092","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9466824","methods: statistical;galaxies: individual (NGC 3368);galaxies: kinematics and dynamics;galaxies: structure","","","","","","","28 Jun 2021","","","OUP","OUP Journals"
"Kilohertz quasi-periodic oscillations in neutron-star X-ray binaries: flattening of the lag spectrum with increasing luminosity","V. Peirano; M. Méndez","Kapteyn Astronomical Institute, University of Groningen, PO Box 800, NL-9700 AV Groningen, the Netherlands; v.peirano@astro.rug.nl; Kapteyn Astronomical Institute, University of Groningen, PO Box 800, NL-9700 AV Groningen, the Netherlands",Monthly Notices of the Royal Astronomical Society,"23 Aug 2021","2021","506","2","2746","2752","We study the energy-dependent time lags and rms fractional amplitude of the kilohertz quasi-periodic oscillations (kHz QPOs) of a group of neutron-star low-mass X-ray binaries. We find that for the lower kHz QPO both the slope of the best-fitting linear model to the time-lag spectrum and the total rms amplitude integrated over the 2–25 keV energy band decrease exponentially with the luminosity of the source. For the upper kHz QPO, the slope of the time-lag spectrum is consistent with zero, while the total rms amplitude decreases exponentially with the luminosity of the source. We show that both the slope of the time-lag spectrum and the total rms amplitude of the lower kHz QPO are linearly correlated with a slope of ∼1. Finally, we discuss the mechanism that could be responsible for the radiative properties of the kHz QPOs, with the variability originating in a Comptonizing cloud or corona that is coupled to the innermost regions of the accretion disc, close to the neutron star.","1365-2966","","10.1093/mnras/stab1905","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9521024","accretion;accretion discs;stars: neutron;X-rays: binaries","","","","","","","23 Aug 2021","","","OUP","OUP Journals"
"Inside front cover","",,Journal of Systems Engineering and Electronics,"2 Mar 2021","2021","32","1","c2","c2","","1004-4132","","10.23919/JSEE.2021.9367032","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9367032","","Systems engineering and theory;Indexes;Aerospace electronics;Systems simulation;Systems modeling;Social networking (online);Reliability theory","","","","","","2 Mar 2021","","","BIAI","BIAI Journals"
"Inside front cover","",,Journal of Communications and Networks,"16 Jul 2021","2021","23","3","c2","c2","","1976-5541","","10.23919/JCN.2021.9489392","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9489392","","Wide area networks;Sun;Wireless communication","","","","","","16 Jul 2021","","","KICS","KICS Journals"
"Quantitative analysis of the intra-beam respiratory motion with baseline drift for respiratory-gating lung stereotactic body radiation therapy","K. Yasue; H. Fuse; S. Oyama; K. Hanada; K. Shinoda; H. Ikoma; T. Fujisaki; Y. Tamaki","Graduate School of Health Sciences, Ibaraki Prefectural University of Health Sciences, 4669-2, Ami, Ami, Inashiki, Ibaraki, 300-0394, Japan; Ingrandeere8@gmail.com; NA; NA; NA; NA; NA; NA; NA",Journal of Radiation Research,"18 Feb 2022","2021","63","1","137","147","This study aimed to quantitatively clarify the baseline drift for each respiratory cycle in two respiratory-gating methods using the intra-beam respiratory motion data of lung cancer patients. The residual motion and dose distribution were calculated based on intra-beam respiratory motion data with the baseline drift. To quantify the baseline drift $\Delta$ during irradiation, it was defined as the inclination between the detected expiration point and the expiration point in the next cycle in the anterior–posterior (AP), cranial–caudal (CC) and left–right (LR) directions obtained using an in-house programme. The baseline drift value reached up to 0.74 mm/s in the CC direction as per the respiratory motion data of 10 patients. The homogeneity index (HI) of the phase-gating method tended to increase because the target was irradiated even when the amplitude position of the target differed from period to period. In contrast, the amplitude-gating method enabled irradiation considering the amplitude position of the target because the gating window was set considering the amplitude position of the respiratory motion. The respiratory-gating methods and respiratory phase in respiratory-gating lung stereotactic body radiation therapy (SBRT) must be determined based on the respiratory motion of the patients.","1349-9157","","10.1093/jrr/rrab098","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9717005","residual motion;baseline drift;respiratory-gating method;stereotactic body radiation therapy (SBRT)","","","","","","","18 Feb 2022","","","OUP","OUP Journals"
"Axisymmetric simulations of the convective overstability in protoplanetary discs","R. J. Teed; H. N. Latter","School of Mathematics and Statistics, University of Glasgow, University Place, Glasgow G12 8SQ, UK; DAMTP, University of Cambridge, CMS, Wilberforce Road, Cambridge CB3 0WA, UK; Robert.Teed@glasgow.ac.uk; DAMTP, University of Cambridge, CMS, Wilberforce Road, Cambridge CB3 0WA, UK",Monthly Notices of the Royal Astronomical Society,"21 Oct 2021","2021","507","1","5523","5541","Protoplanetary discs at certain radii exhibit adverse radial entropy gradients that can drive oscillatory convection (‘convective overstability’; COS). The ensuing hydrodynamical activity may reshape the radial thermal structure of the disc while mixing solid material radially and vertically or, alternatively, concentrating it in vortical structures. We perform local axisymmetric simulations of the COS using the code snoopy, showing first how parasites halt the instability's exponential growth, and secondly, the different saturation routes it takes subsequently. As the Reynolds and (pseudo-) Richardson numbers increase, the system moves successively from (i) a weakly non-linear state characterized by relatively ordered non-linear waves, to (ii) wave turbulence, and finally to (iii) the formation of intermittent and then persistent zonal flows. In three dimensions, we expect the latter flows to spawn vortices in the orbital plane. Given the very high Reynolds numbers in protoplanetary discs, the third regime should be the most prevalent. As a consequence, we argue that the COS is an important dynamical process in planet formation, especially near features such as dead zone edges, ice lines, gaps, and dust rings.","1365-2966","","10.1093/mnras/stab2311","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9584396","accretion;accretion discs;convection;instabilities;turbulence;protoplanetary discs","","","","","","","21 Oct 2021","","","OUP","OUP Journals"
"Implications of a spatially resolved main sequence for the size evolution of star-forming galaxies","G. Pezzulli","Kapteyn Astronomical Institute, University of Groningen, Landleven 12, NL-9747 AD Groningen, the Netherlands; pezzulli@astro.rug.nl",Monthly Notices of the Royal Astronomical Society,"10 Dec 2021","2021","508","4","5842","5853","Two currently debated problems in galaxy evolution, the fundamentally local or global nature of the main sequence of star formation and the evolution of the mass–size relation of star-forming galaxies (SFGs), are shown to be intimately related to each other. As a preliminary step, a growth function g is defined, which quantifies the differential change in half-mass radius per unit increase in stellar mass (g = d log R1/2/d log M⋆) due to star formation. A general derivation shows that g = KΔ(sSFR)/sSFR, meaning that g is proportional to the relative difference in specific star formation rate between the outer and the inner half of a galaxy, with K a dimensionless structural factor for which handy expressions are provided. As an application, it is shown that galaxies obeying a fundamentally local main sequence also obey, to a good approximation, g ≃ γn, where γ is the slope of the normalized local main sequence ($\mathrm{sSFR} \,\, \propto \,\, \Sigma _\star ^{-\gamma}$) and n is the Sersic index. An exact expression is also provided. Quantitatively, a fundamentally local main sequence is consistent with SFGs growing along a stationary mass–size relation, but inconsistent with the continuation at z = 0 of evolutionary laws derived at higher z. This demonstrates that either the main sequence is not fundamentally local, or the mass–size relation of SFGs has converged to an equilibrium state at some finite time in the past, or both.","1365-2966","","10.1093/mnras/stab2859","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9646835","galaxies: evolution;galaxies: star formation;galaxies: structure","","","","","","","10 Dec 2021","","","OUP","OUP Journals"
"Corrigendum to: Links between foreland rheology and the growth and evolution of a young mountain belt in New Guinea","L. Knight; A. Copley; C. Bertoni; R. A. Sloan; R. Walker","COMET, Bullard Laboratories, Department of Earth Sciences, University of Cambridge, Cambridge CB2 3 EQ, UK; COMET, Bullard Laboratories, Department of Earth Sciences, University of Cambridge, Cambridge CB2 3 EQ, UK; epk26@cam.ac.uk; Department of Earth Sciences, University of Oxford, Oxford OX1; AN, UK 3Department of Geological Sciences, University of Cape Town, Cape Town 7700, South Africa; Department of Earth Sciences, University of Oxford, Oxford OX1",Geophysical Journal International,"18 Feb 2022","2021","229","1","719","719","","1365-246X","","10.1093/gji/ggab489","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9717187","","","","","","","","18 Feb 2022","","","OUP","OUP Journals"
"Inflow of low-metallicity cool gas in the halo of the Andromeda galaxy","A. Afruni; G. Pezzulli; F. Fraternali","Kapteyn Astronomical Institute, University of Groningen, Landleven 12, NL-9747 AD Groningen, the Netherlands; afruni@astro.rug.nl; Kapteyn Astronomical Institute, University of Groningen, Landleven 12, NL-9747 AD Groningen, the Netherlands; Kapteyn Astronomical Institute, University of Groningen, Landleven 12, NL-9747 AD Groningen, the Netherlands",Monthly Notices of the Royal Astronomical Society,"25 Jan 2022","2021","509","4","4849","4864","As the closest L* galaxy to our own Milky Way, the Andromeda galaxy (M31) is an ideal laboratory for studies of galaxy evolution. The AMIGA project has recently provided observations of the cool (T ∼ 104 K) phase of the circumgalactic medium (CGM) of M31, using HST/COS absorption spectra along ∼40 background QSO sightlines, located up to and beyond the galaxy virial radius. Based on these data, and by the means of semi-analytic models and Bayesian inference, we provide here a physical description of the origin and dynamics of the cool CGM of M31. We investigate two competing scenarios, in which (i) the cool gas is mostly produced by supernova(SN)-driven galactic outflows or (ii) it mostly originates from infall of gas from the intergalactic medium. In both cases, we take into account the effect of gravity and hydrodynamical interactions with a hot corona, which has a cosmologically motivated angular momentum. We compare the outputs of our models to the observed covering factor, silicon column density and velocity distribution of the AMIGA absorbers. We find that, to explain the observations, the outflow scenario requires an unphysically large (> 100%) efficiency for SN feedback. Our infall models, on the other hand, can consistently account for the AMIGA observations and the predicted accretion rate, angular momentum and metallicity are consistent with a cosmological infall from the intergalactic medium.","1365-2966","","10.1093/mnras/stab3237","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9691160","hydrodynamics;methods: analytical;galaxies: evolution;galaxies: haloes","","","","","","","25 Jan 2022","","","OUP","OUP Journals"
"Parotid gland dose reduction in the hippocampus avoidance whole-brain radiotherapy using helical tomotherapy","H. Shimizu; K. Sasaki; T. Aoyama; H. Tachibana; Y. Koide; T. Iwata; T. Kitagawa; T. Kodaira","Department of Radiation Oncology, Aichi Cancer Center Hospital, 1-1 Kanokoden, Chikusa-ku, Nagoya, Japan; hishimizu@aichi-cc.jp; NA; NA; NA; NA; NA; NA; NA",Journal of Radiation Research,"18 Feb 2022","2021","63","1","55","62","The present study aimed to reduce the parotid gland dose in the hippocampus avoidance with whole-brain radiotherapy (HA-WBRT) using the helical tomotherapy (HT). Ten patients who had previously undergone WBRT were randomly selected and enrolled in this study. During the treatment planning, two different techniques to the jaw were applied for each patient, namely, 1.0 cm fixed jaw and 2.5 cm dynamic jaw. To efficiently reduce the dose in the bilateral parotid glands, directional block (DB) mode was set. The DB is a function of a treatment planning system for the dose reduction in organs at risk. The standard HA-WBRT plan which did not reduce the parotid gland dose was also designed to compare the plan quality. Compared with the standard HA-WBRT plan, the parotid gland dose could be reduced by approximately 70% without extending the delivery time by adding the parotid gland on the DB mode to the dose constraint. In addition, the differences in dosimetric parameters observed between the plans employing the 1.0 cm fixed jaw and 2.5 cm dynamic jaw were almost negligible. Moreover, delivery time in the 2.5 cm dynamic jaw could be greatly reduced by 60% compared with that in the 1.0 cm fixed jaw.","1349-9157","","10.1093/jrr/rrab107","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9716995","brain metastases (BM);helical tomotherapy (HT);hippocampus avoidance with whole-brain radiotherapy (HA-WBRT);parotid gland dose;radiotherapy","","","","","","","18 Feb 2022","","","OUP","OUP Journals"
"Moho density contrast in Antarctica determined by satellite gravity and seismic models","M. Abrehdary; L. E. Sjöberg","Division of Mathematics, Computer and Surveying Engineering, University West (HV), SE-46186 Trollhättan, Sweden; majabr@hv.se; Division of Mathematics, Computer and Surveying Engineering, University West (HV), SE-46186 Trollhättan, Sweden; Division of Geodesy and Satellite Positioning, Royal Institute of Technology (KTH), SE-10044 Stockholm, Sweden",Geophysical Journal International,"23 Nov 2021","2021","225","3","1952","1962","As recovering the crust–mantle/Moho density contrast (MDC) significantly depends on the properties of the Earth's crust and upper mantle, varying from place to place, it is an oversimplification to define a constant standard value for it. It is especially challenging in Antarctica, where almost all the bedrock is covered with a thick layer of ice, and seismic data cannot provide a sufficient spatial resolution for geological and geophysical applications. As an alternative, we determine the MDC in Antarctica and its surrounding seas with a resolution of 1° × 1° by the Vening Meinesz-Moritz gravimetric-isostatic technique using the XGM2019e Earth Gravitational Model and Earth2014 topographic/bathymetric information along with CRUST1.0 and CRUST19 seismic crustal models. The numerical results show that our model, named HVMDC20, varies from 81 kg m−3 in the Pacific Antarctic mid-oceanic ridge to 579 kg m−3 in the Gamburtsev Mountain Range in the central continent with a general average of 403 kg m−3. To assess our computations, we compare our estimates with those of some other gravimetric as well as seismic models (KTH11, GEMMA12C, KTH15C and CRUST1.0), illustrating that our estimates agree fairly well with KTH15C and CRUST1.0 but rather poor with the other models. In addition, we compare the geological signatures with HVMDC20, showing how the main geological structures contribute to the MDC. Finally, we study the remaining glacial isostatic adjustment effect on gravity to figure out how much it affects the MDC recovery, yielding a correlation of the optimum spectral window (7≤ n ≤12) between XGM2019e and W12a GIA models of the order of ∼0.6 contributing within a negligible $ \pm 14$ kg m−3 to the MDC.","1365-246X","","10.1093/gji/ggab069","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9624718","Antarctica;Gravity;Isostasy;Moho density contrast;uncertainty","","","","","","","23 Nov 2021","","","OUP","OUP Journals"
"3C 84: a possibly precessing jet in 43-GHz observations","R. M. Dominik; L. Linhoff; D. Elsässer; W. Rhode","Department of Physics, TU Dortmund University, D-44227 Dortmund, Germany; rune.dominik@tu-dortmund.de; Department of Physics, TU Dortmund University, D-44227 Dortmund, Germany; Department of Physics, TU Dortmund University, D-44227 Dortmund, Germany; Department of Physics, TU Dortmund University, D-44227 Dortmund, Germany",Monthly Notices of the Royal Astronomical Society,"20 Jul 2021","2021","503","4","5448","5454","The central galaxy of the Perseus galaxy cluster, 3C 84 or NGC 1275, hosts one of the closest and well-observed active galactic nuclei (AGNs) and thus offered insights into a variety of phenomena over the past decades. Although close and well observed, some key properties of 3C 84 remain unknown. One of these properties is the inclination angle between the jet and the line of sight, for which a wide range of values can be found in publications. Previous studies have indicated a precessing behaviour of 3C 84's jet that could explain these discrepancies. In this work, we analyse this behaviour at parsec scales using VLBA-BU-BLAZAR Program 43-GHz data. To obtain the position angles necessary to deduce the precessing motion, we use a primary component analysis to extract angles from the available images. The model parameters are estimated through Bayesian Inference. A clear change in the position angle is visible in our data, consistent with a precession. For a pure, non-relativistic precession model, we find a precession frequency of (12.5 ± 1.8)° yr−1. We further test the possibility of an additional nutation but can, so far, not obtain conclusive results.","1365-2966","","10.1093/mnras/stab799","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9491536","galaxies: individual: 3C 84;galaxies: jets;galaxies: kinematics and dynamics","","","","","","","20 Jul 2021","","","OUP","OUP Journals"
"Search for gamma rays from SNe with a variable-size sliding-time-window analysis of the Fermi-LAT data","D. A. Prokhorov; A. Moraghan; J. Vink","GRAPPA, Anton Pannekoek Institute for Astronomy, University of Amsterdam, Science Park 904, NL-1098 XH Amsterdam, the Netherlands; d.prokhorov@uva.nl; Academia Sinica Institute of Astronomy and Astrophysics, 11F of AS/NTU Astronomy-Mathematics Building No.1, Section 4, Roosevelt Road, Taipei 10617, Taiwan; ajm@asiaa.sinica.edu.tw; GRAPPA, Anton Pannekoek Institute for Astronomy, University of Amsterdam, Science Park 904, NL-1098 XH Amsterdam, the Netherlands",Monthly Notices of the Royal Astronomical Society,"20 Jul 2021","2021","505","1","1413","1421","We present a systematic search for γ-ray emission from supernovae (SNe) in the Fermi Large Area Telescope (LAT) Pass 8 data. The sample of targets consists of 55,880 candidates from the Open Supernova Catalogue. We searched for γ rays from SNe by means of a variable-size sliding-time-window analysis. Our results confirm the presence of transient γ-ray emission from the sources of non-AGN classes, including transitional pulsars, solar flares, γ-ray bursts, novae, and the Crab Nebula, which are projected near some of these SN's positions, and also strengthen support to the variable signal in the direction of SN iPTF14hls. The analysis is successful in finding both short (e.g. solar flares) and long (e.g. transitional pulsars) high flux states. Our search reveals two new γ-ray transient signals occurred in 2019 in the directions of optical transients that are SN candidates, AT2019bvr and AT2018iwp, with their flux increases within 6 months after the dates of SN's discoveries. These signals are bright and their variability is at a higher statistical level than that of iPTF14hls. An exploration of archival multiwavelength observations towards their positions is necessary to establish their association with SNe or other classes of sources. Our analysis, in addition, shows a bright transient γ-ray signal at low Galactic latitudes in the direction of PSR J0205+6449. In addition, we report the results of an all-sky search for γ-ray transient sources. This provided two additional candidates to gamma-ray transient sources.","1365-2966","","10.1093/mnras/stab1313","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9491428","methods: data analysis;gamma-rays: general;transients: supernovae","","","","","","","20 Jul 2021","","","OUP","OUP Journals"
"Large-scale clustering amongst Fermi blazars; evidence for axis alignments?","M. J. M. Marchã; I. W. A. Browne","Department of Physics and Astronomy, University College London, Gower Street, London WC1E 6BT, UK; m.marcha@ucl.ac.uk; Department of Physics and Astronomy, Jodrell Bank Centre for Astrophysics, University of Manchester, Manchester, M13 9PL, UK; Ian.Browne@manchester.ac.uk",Monthly Notices of the Royal Astronomical Society,"21 Oct 2021","2021","507","1","1361","1368","We find evidence for large-scale clustering amongst Fermi-selected BL Lac objects but not amongst Fermi-selected flat spectrum radio quasars (FSRQs). Using two-point correlation functions, we have investigated the clustering properties of different classes of objects from the Fermi–LAT(Large Area Telescope) 4FGL catalogue. We wanted to test the idea based on optical polarization observations that there might be large volumes of space in which AGN axes are aligned. To do this, we needed a clean sample of blazars as these are objects with their jet axes pointing towards the observer and Fermi sources provide such a sample. We find that high latitude Fermi sources taken as a whole show a significant clustering signal on scales up to 30°. To investigate if all blazars behave in the same way we used he machine learning classifications from the literature, which are based only on gamma-ray information, to separate BL Lac-like objects from FSRQ-like objects. A possible explanation for the clustering signal we find amongst the BL Lac-like objects is that there are indeed large volumes of space in which AGN axes are aligned. This signal might be washed out in FSRQs since they occupy a much larger volume of space. Thus, our results support the idea that large scale polarization alignments could originate from coherent alignments of AGN axes. We speculate that these axis alignments may be related to the well-known intrinsic alignments of galaxy optical position angles.","1365-2966","","10.1093/mnras/stab1872","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9584114","galaxies: active;Gamma-rays: galaxies: clusters;Cosmology: large-scale structure of Universe","","","","","","","21 Oct 2021","","","OUP","OUP Journals"
"Addendum: Action potential propagation and block in a model of atrial tissue with myocyte–fibroblast coupling","P. Mortensen; H. Gao; G. Smith; R. D. Simitev","School of Mathematics & Statistics, University of Glasgow, Glasgow G12 8QQ, UK; Institute of Cardiovascular & Medical Sciences, University of Glasgow, Glasgow G12 8TA, UK; School of Mathematics & Statistics, University of Glasgow, Glasgow G12 8QQ, UK; Institute of Cardiovascular & Medical Sciences, University of Glasgow, Glasgow G12 8TA, UK; School of Mathematics & Statistics, University of Glasgow, Glasgow G12 8QQ, UK; Radostin.Simitev@glasgow.ac.uk",Mathematical Medicine and Biology: A Journal of the IMA,"18 Oct 2021","2021","38","3","292","298","The analytical theory of our earlier study (Mortensen et al., 2021, Math. Med. Biol., 38, 106–131) is extended to address the outstanding cases of fibroblast barrier distribution and myocyte strait distribution. In particular, closed-form approximations to the resting membrane potential and to the critical parameter values for propagation are derived for these two non-uniform fibroblast distributions and are in good agreement with numerical estimates.","1477-8602","","10.1093/imammb/dqab005","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9579097","electrophysiology;myocyte–fibroblast coupling;refractoriness;asymptotic approximation","","","","","","","18 Oct 2021","","","OUP","OUP Journals"
"Achievable zero-error rate regions using novel location assisted coding (LAC) for short range FSO communications","T. Nguyen; D. Nguyen-Huu; T. Nguyen","School of Electrical Engineering and Computer Science, Oregon State University, Corvallis, OR, USA; Washington Redmond Microsoft Software, Redmond, WA, USA; School of Electrical Engineering and Computer Science, Oregon State University, Corvallis, OR, USA",Journal of Communications and Networks,"20 Sep 2021","2021","23","4","237","249","Recent free-space optical (FSO) communication technologies have demonstrated the feasibility of building WiFO, a high capacity indoor wireless network using the femtocell architecture. In this paper, we introduce a cooperative transmission framework using location assisted coding (LAC) technique to increase the overall wireless capacity. For a given network topology, LAC provides three different schemes with different coding/decoding procedures. Based on these schemes, achievable zero-error rate regions for WiFO using LAC will be characterized. Both numerical and theoretical analyses are given to validate the proposed coding schemes.","1976-5541","","10.23919/JCN.2021.000018","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9541327","Achievable rate regions;coding;free space optical communication;wireless network","Receivers;Transmitters;Channel coding;Optical transmitters;Bit rate;Interference;Wireless fidelity","","","","","","20 Sep 2021","","","KICS","KICS Journals"
"Inside front cover","",,Journal of Systems Engineering and Electronics,"12 May 2021","2021","32","2","c2","c2","","1004-4132","","10.23919/JSEE.2021.9430102","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9430102","","Optimization;Special issues and sections;Scheduling;Processor scheduling;Knowledge engineering;Computational intelligence;Cognition","","","","","","12 May 2021","","","BIAI","BIAI Journals"
