"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Dual-Polarized Magneto-Electric Dipole Antenna for Application to N77/N78 Band","J. -N. Sun; J. -L. Li; L. Xia","School of Physics, University of Electronic Science and Technology of China, Chengdu, China; School of Physics, University of Electronic Science and Technology of China, Chengdu, China; School of Electronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China",IEEE Access,"12 Nov 2019","2019","7","","161708","161715","A novel dual-polarized magneto-electric dipole antenna is developed for the next 5G wireless communications. The antenna is composed of four fishtail-shaped patches horizontally placed and four vertically placed patches shorted to the ground. The operation frequency band of the studied antenna is ranged from 3.05 to 4.42 GHz with SWR ≤1.5, covering the entire N77/N78 band for sub-6GHz 5G wireless communications. The measured gain varies from 7.09 to 9.36 dBi with high front-to-back ratios, meanwhile, very stable HPBWs at both horizontal plane (H-plane) and vertical plane (V-plane) within the frequency band of interest are found for the two polarizations, showing a promising candidate of this antenna for sub-6GHz 5G wireless communication applications.","2169-3536","","10.1109/ACCESS.2019.2951414","National Natural Science Foundation of China(grant numbers:61601063); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8890849","Dual-polarization;magneto-electric dipole;5G communication;sub-6GHz;N77/N78 band","Dipole antennas;Antenna radiation patterns;5G mobile communication;Probes;Wireless communication;Broadband antennas;Gain","","23","","20","CCBY","4 Nov 2019","","","IEEE","IEEE Journals"
"A network-based approach for modeling resonant capacitive wireless power transfer systems","E. Abramov; I. Zeltser; M. M. Peretz","Ben-Gurion University of the Negev, Beer-Sheva, Southern, IL; Rafael Advanced Defense Systems Ltd, Haifa, Haifa, IL; Ben-Gurion University of the Negev, Beer-Sheva, Southern, IL",CPSS Transactions on Power Electronics and Applications,"11 Apr 2019","2019","4","1","19","29","In this paper, a network-based approach to model capacitive wireless power transfer systems is introduced. The modeling methodology provides insights into the electrical cross-coupling relationships between input and output parameters of the capacitive power transfer (CPT) systems, including the effect of distance and alignment of the coupling plates. It is revealed that, regardless of the circuit complexity or matching network order, the model core can be reduced to a basic gyrator relationship with added coefficients when required, thus obtaining a compact, closed-form relationship between the input and output terminals. The model has been validated through rigorous simulations and experiments; all found to be in excellent agreement with the theoretical predictions under changes of the air-gap, and medium capacitance. To this end, an experimental CPT prototype that operates in the MHz range has been designed and implemented while the transmitter and receiver have been realized by four 170 mm × 170 mm copper plates. In addition, to provide better insight into the capacitive interface under different structures and distances and alignments, the capacitive coupler has been methodically examined through Finite Elements Analysis (FEA) tools Maxwell (Ansys). The results of the FEA have been utilized in the simulation platform to enhance the accuracy of the simulations, accounting for the variable capacitance under variations.","2475-742X","","10.24295/CPSSTPEA.2019.00003","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8681894","Behavioral modeling;capacitive power transfer;capacitive coupling;gyrator;matching networks;two-port network.","Integrated circuit modeling;Couplings;Gyrators;Capacitance;RLC circuits;Load modeling;Power electronics","","23","","","","11 Apr 2019","","","CPSS","CPSS Journals"
"A Modulation Format Identification Method Based on Information Entropy Analysis of Received Optical Communication Signal","Z. Zhao; A. Yang; P. Guo","Beijing Institute of Technology, Beijing, Beijing, CN; Beijing Institute of Technology, Beijing, Beijing, CN; Beijing Institute of Technology, Beijing, Beijing, CN",IEEE Access,"9 Apr 2019","2019","7","","41492","41497","Modulation format identification is an important part of optical performance monitoring in elastic optical networks. We propose a modulation format identification scheme based on the information entropy analysis of received optical communication signal. In our method, the information entropy is calculated based on the amplitude distribution of the received signal and employed to identify four commonly used modulation formats, including QPSK, 16QAM, 32QAM and 64QAM. The results demonstrate that the modulation format can be identified with the required OSNR not higher than the FEC threshold. The influence of the residual chromatic dispersion on the proposed scheme is also discussed. It is insensitive to phase noise caused by laser linewidth and frequency offset, and can tolerate a range of fiber nonlinearity, which is also an advantage of our method. Compared to other blind modulation formats identification methods, the proposed method needs no additional hardware or training samples, is more simple and cost-effective.","2169-3536","","10.1109/ACCESS.2019.2907521","National Natural Science Foundation of China(grant numbers:61427813); Beijing Institute of Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8674811","Optical fiber communication;optical modulation;optical signal processing","Phase shift keying;Optical fibers;Optical noise;Information entropy;Optical fiber communication;Signal to noise ratio","","23","","25","OAPA","26 Mar 2019","","","IEEE","IEEE Journals"
"Fabrication and Characterization of Stacked Poly-Si Nanosheet With Gate-All-Around and Multi-Gate Junctionless Field Effect Transistors","M. -J. Tsai; K. -H. Peng; C. -J. Sun; S. -C. Yan; C. -C. Hsu; Y. -R. Lin; Y. -H. Lin; Y. -C. Wu","Department of Engineering and System Science, National Tsing Hua University, Hsinchu, Taiwan; Department of Engineering and System Science, National Tsing Hua University, Hsinchu, Taiwan; Department of Engineering and System Science, National Tsing Hua University, Hsinchu, Taiwan; Department of Engineering and System Science, National Tsing Hua University, Hsinchu, Taiwan; Department of Engineering and System Science, National Tsing Hua University, Hsinchu, Taiwan; Department of Engineering and System Science, National Tsing Hua University, Hsinchu, Taiwan; Department of Electronic Engineering, National United University, Miaoli, Taiwan; Department of Engineering and System Science, National Tsing Hua University, Hsinchu, Taiwan",IEEE Journal of the Electron Devices Society,"19 Nov 2019","2019","7","","1133","1139","Present work demonstrates the vertically double stacked nanosheet (NS) p-channel polycrystalline silicon (poly-Si) junctionless field-effect transistors (JL-FET) with tri-gate, omega-gate, and gate all around (GAA) structure. These structures offer more Weff per existing footprint and better parallel resistance, resulting in smaller total resistance. Also, the GAA stacked NS device shows superior electrical properties, including high Ion/Ioff ratio (> 108), steep subthreshold swing (SS) = 100 mV/dec, very low drain-induced-barrier-lowering (DIBL) = 0.127 mV/V and usually off at Vg = 0 V, owing to superior gate controllability. More, the 3D TCAD simulation has applied for analysis of physical characteristics of the proposed devices.","2168-6734","","10.1109/JEDS.2019.2952150","Ministry of Science and Technology, Taiwan(grant numbers:MOST 108-2221-E-007-003); Taiwan Semiconductor Research Institute, Taiwan; Taiwan National Center for High-Performance Computing, Taiwan; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8894119","Gate all around;junctionless;nanosheet;multi gate;stacked FET","Logic gates;Gallium arsenide;Silicon;Resistance;Controllability;Thin film transistors","","23","","23","CCBY","7 Nov 2019","","","IEEE","IEEE Journals"
"Machine Learning-Assisted Wireless Power Transfer Based on Magnetic Resonance","T. Bai; B. Mei; L. Zhao; X. Wang","Electronic and Information Science and Technology, Peking University, Beijing, China; Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China; Key Laboratory of Universal Wireless Communications, Ministry of Education, Beijing University of Posts and Telecommunications (BUPT), Beijing, China; Electrical Engineering Department, Columbia University, New York, NY, USA",IEEE Access,"16 Aug 2019","2019","7","","109454","109459","We consider the scenario that a multi-coil transmitter transfers energy to one or more single-coil receiver(s) based on magnetic resonance. The power transfer efficiency for fixed positions is determined by the activation pattern of the controllable transmit coil array, and the optimal activation pattern can be obtained offline. In order to efficiently charge the power receivers, online prediction of the receiver positions is necessary, and for this purpose, we consider two machine learning algorithms, including random forest (RF) and deep neural network (DNN). The prediction accuracy and training duration of the two algorithms are measured and compared. Simulation results indicate that both RF and DNN perform well for the single receiver case, and for the two-receiver case DNN still works well but RF does not.","2169-3536","","10.1109/ACCESS.2019.2933679","Guangdong Province(grant numbers:00201510); Shenzhen(grant numbers:KQTD2015071715073798); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8792069","Wireless power transfer;machine learning","Receivers;Magnetic resonance;Prediction algorithms;Transmitters;Switches;Radio frequency;Neurons","","22","","16","CCBY","8 Aug 2019","","","IEEE","IEEE Journals"
"A Compact-Size Wideband Optically-Transparent Water Patch Antenna Incorporating an Annular Water Ring","J. Sun; K. -M. Luk","Department of Electrical Engineering, City University of Hong Kong, Hong Kong; State Key Laboratory of Terahertz and Millimeter Wave, City University of Hong Kong, Hong Kong",IEEE Access,"10 Sep 2019","2019","7","","122964","122971","A wideband optically-transparent water patch antenna with a compact size is proposed. Both the water patch and the water ground plane are made of distilled water to realize the highly optical transparency. Particularly, by simply incorporating an annular water ring under the water patch, the center frequency can be reduced from 2.3 GHz to 1.95 GHz, while the corresponding size of the water patch can be reduced by 28%. Both the simulation and the measurement are carried out for verification. The measured results turn out that a wide impedance bandwidth of 41.8% with SWR <; 2, the maximum gain of 1.56 dBi, radiation efficiency up to 78% and stable monopolar radiation pattern with linear polarization can be achieved. Additional, the effects of the annular water ring on the antenna performance are analyzed and discussed.","2169-3536","","10.1109/ACCESS.2019.2936458","Research Grant Council of Hong Kong, Hong Kong(grant numbers:7004844 (CityU 11214517),9042377 (CityU 11277116)); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8807191","Water patch antenna;transparent antenna;compact size;monopolar radiation pattern;annular water ring","Patch antennas;Antenna measurements;Substrates;Impedance;Antenna radiation patterns;Electric fields;Gain measurement","","22","","37","CCBY","20 Aug 2019","","","IEEE","IEEE Journals"
"0.3V Bulk-Driven Current Conveyor","F. Khateb; T. Kulej; M. Kumngern","Faculty of Biomedical Engineering, Czech Technical University in Prague, Kladno, Czech Republic; Department of Electrical Engineering, Technical University of Częstochowa, Częstochowa, Poland; Department of Telecommunications Engineering, King Mongkut’s Institute of Technology Ladkrabang, Bangkok, Thailand",IEEE Access,"30 May 2019","2019","7","","65122","65128","This paper presents the design and the experimental results of a sub 0.5 V bulk-driven (BD) current conveyor (CCII) using 0.18 μm TSMC CMOS technology with a total chip area of 0.0134 mm2. All transistors are biased in the subthreshold region for low-voltage low-power operation and the input transistors are controlled from their bulk terminals for rail-to-rail input voltage range. The circuit is designed to work with voltage supply (VDD = 0.3V), which is much lower than the threshold voltage of the MOS transistor (VTH =0.5V) while consuming 19 nW of power. The measurement results confirm the proper function of the proposed circuit.","2169-3536","","10.1109/ACCESS.2019.2916897","National Sustainability Program(grant numbers:LO1401); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8715344","Bulk-driven;low-voltage;low-power;sub 0.5-V circuits","Capacitance;Voltage measurement;Power demand;Differential amplifiers;Gain;MOSFET","","22","","12","CCBY","15 May 2019","","","IEEE","IEEE Journals"
"Boundaries of Filled Julia Sets in Generalized Jungck Mann Orbit","D. Li; M. Tanveer; W. Nazeer; X. Guo","Zhengzhou Railway Vocational & Technical College, Zhengzhou, China; Department of Mathematics and Statistics, The University of Lahore, Lahore, Pakistan; 3Division of Science and Technology, University of Education, Lahore, Pakistan; Zhengzhou University of Light Industry, Zhengzhou, China",IEEE Access,"24 Jun 2019","2019","7","","76859","76867","In this paper, we study the generalized Jungck Mann orbit (GJMO) and prove the converse theorem of results. We develop algorithms for the generation of filled Julia sets and their boundaries in the GJMO. In simple Julia set (i.e., boundary of filled Julia set), we show the internal structure of Julia set and establish the correspondence between Julia points via dark blue lines in graphs. Moreover, we demonstrate the pictorial effects of filled Julia set and its boundary and graphically present the image change with the change of complex parameter  $c$  in the GJMO.","2169-3536","","10.1109/ACCESS.2019.2920026","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8726367","jungck-Mann iteration;filled Julia set;boundary of Julia set","Orbits;Fractals;Image color analysis;Visualization;History;Gold","","22","","21","CCBY","30 May 2019","","","IEEE","IEEE Journals"
"Metasurface-Inspired Low Profile Polarization Reconfigurable Antenna With Simple DC Controlling Circuit","Z. Wu; H. Liu; L. Li","School of Physics and Telecommunication Engineering, Yulin Normal University, Yulin, China; Key Laboratory of High Speed Circuit Design and EMC of Ministry of Education, School of Electronic Engineering, Xidian University, Xi’an, China; Key Laboratory of High Speed Circuit Design and EMC of Ministry of Education, School of Electronic Engineering, Xidian University, Xi’an, China",IEEE Access,"14 Apr 2019","2019","7","","45073","45079","A wide-band metasurface inspired polarization reconfigurable antenna with a low profile and a simple DC controlling circuit is introduced and analyzed in this paper. The proposed antenna consists of three parts, i.e., a coplanar waveguide-fed slot coupling antenna with slot slanted angle of 40 degrees, a metasurface superstrate which is composed of a 3·4 array of metallic rectangular patches, and a simple DC bias controlling circuit including p-i-n diode switches, metallic vias, chip inductors, and bias lines. When all the p-i-n diode switches are in ON state, the antenna will work in linear polarization state and generates linear polarized (LP) wave, the measured operating band ranges from 5.2 to 6.2 GHz (17.5% -10 dB impedance bandwidth), while the measured average realized gain is 6.2 dBi. When all the PIN diode switches are in OFF state, the polarization state of the antenna will alter to left-handed circular polarization and produces left-handed circular polarized wave, the measured -10 dB impedance bandwidth and 3 dB axial ratio bandwidth are 20.7% (ranges from 5.2 to 6.4 GHz) and 15.1% (ranges from 5.5 to 6.4 GHz), respectively, while the average realized gain is 7.1 dBi. Measured results of the reflection coefficients, realized gains at broadside, axial ratio, and radiation patterns are in good agreement with numerical simulations, which verifies the effectiveness and correctness of the proposed design.","2169-3536","","10.1109/ACCESS.2019.2908928","Natural Science Foundation Youth Fund Project in Guangxi of China(grant numbers:2018GXNSFBA281124); Scientific Research Basic Ability Improvement Project of Young and Middle-Aged Teachers in Colleges and Universities in Guangxi(grant numbers:2019KY0606); Doctoral Scientific Research Foundation, Yulin Normal University(grant numbers:G2017002); Shaanxi Outstanding Youth Science Foundation; National Key R&D Program of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8679964","Low profile;metasurface;polarization reconfigurable;superstrate;wide-band","Antennas;Antenna measurements;Bandwidth;Gain;Impedance;Gain measurement;Polarization","","22","","30","OAPA","2 Apr 2019","","","IEEE","IEEE Journals"
"M-Polynomials and Degree-Based Topological Indices of VC5C7[p,q] and HC5C7[p,q] Nanotubes","J. -B. Liu; M. Younas; M. Habib; M. Yousaf; W. Nazeer","School of Mathematics and Physics, Anhui Jianzhu University, Hefei, China; Department of Mathematics, COMSATS University Islamabad, Lahore, Pakistan; University of Engineering and Technology, Lahore, PK; Department of Mathematics, COMSATS University Islamabad, Lahore, Pakistan; University of Education, Lahore, PK",IEEE Access,"9 Apr 2019","2019","7","","41125","41132","Analysts are creating materials, for example, a carbon nanotube-based composite created by NASA that bends when a voltage is connected. Applications incorporate the use of an electrical voltage to change the shape (transform) of airship wings and different structures. Topological indices are numerical parameters of a molecular graph which characterize its topology and are usually graph invariant. Topological indices are used, for example, in the development of quantitative structure-activity relationships (QSARs) in which the biological activity or other properties of molecules are correlated with their chemical structure. Topological indices catch symmetry of molecular structures and help us to predict properties, for example, boiling points, viscosity, and the radius of gyrations of nanotubes. In this paper, we compute  ${M}$ -polynomials of two nanotubes,  $VC_{5} C_{7} [p,q]$  and  $HC_{5} C_{7} [p,q]$ . By applying calculus on these  ${M}$ -polynomials, we produce formulas of numerous degree-based topological indices, which are functions relying on parameters of the structure and, in combination, decide properties of the concerned polymeric compound.","2169-3536","","10.1109/ACCESS.2019.2907667","China Postdoctoral Science Foundation(grant numbers:2017M621579); Postdoctoral Science Foundation of Jiangsu Province(grant numbers:1701081B); Project of Anhui Jianzhu University(grant numbers:2016QD116,2017dc03); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8675286","Nanotube;nanoscience;topological index;molecular graph","Indexes;Carbon nanotubes;Lattices","","22","","56","CCBY","27 Mar 2019","","","IEEE","IEEE Journals"
"1.7 to 2.3 Gbps OOK LED VLC Transmission Based on 4 × 4 Color-Polarization-Multiplexing at Extremely Low Illumination","C. -H. Yeh; J. -H. Weng; C. -W. Chow; C. -M. Luo; Y. -R. Xie; C. -J. Chen; M. -C. Wu","Feng Chia University, Taichung, Taichung, TW; Feng Chia University, Taichung, Taichung, TW; National Chiao Tung University, Hsinchu, TW; Feng Chia University, Taichung, Taichung, TW; Feng Chia University, Taichung, Taichung, TW; National Tsing Hua University, Hsinchu, TW; National Tsing Hua University, Hsinchu, TW",IEEE Photonics Journal,"11 Jul 2019","2019","11","4","1","6","To achieve the high traffic rate of a GaN LED-based visible light communication (VLC), a 4 × 4 color-polarization-multiplexing system is demonstrated by using two blue and two green LEDs. In the measurement, an available bandwidth of blue and green LEDs can be greater than 465 MHz for VLC modulation traffic by using the suitable analogy front end circuit. Hence, the proposed VLC system can deliver 1.7 to 2.3 Gbit/s on–off keying traffic rates in the free space transmission length of 1–4 m under the extremely low illumination of 6.9–136.1 lux for the indoor application. Moreover, the measured BER of each LED is less than the forward error correction target of 3.8 × 10−3 to maintain the better signal performance.","1943-0655","","10.1109/JPHOT.2019.2924831","Ministry of Science and Technology, Taiwan(grant numbers:MOST-107-2221-E-035-055,MOST-107-2221-E-009-118-MY3,MOST-106-2221-E-009-105-MY3); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8750889","Visible light communication (VLC);LED;polarization-multiplexing;optical MIMO","Light emitting diodes;Lighting;Bandwidth;Modulation;Current measurement;Adaptive optics;Optical polarization","","22","","17","CCBY","28 Jun 2019","","","IEEE","IEEE Journals"
"New Binary Quantum Codes Derived From One-Generator Quasi-Cyclic Codes","J. Lv; R. Li; J. Wang","Department of Basic Sciences, Air Force Engineering University, Xi’an, China; Department of Basic Sciences, Air Force Engineering University, Xi’an, China; Department of Basic Sciences, Air Force Engineering University, Xi’an, China",IEEE Access,"11 Jul 2019","2019","7","","85782","85785","In this paper, we consider a family of one-generator quasi-cyclic (QC) codes and their applications in quantum codes construction. We give a sufficient condition for one-generator QC codes to be self-orthogonal with respect to the symplectic inner product. As the computational results, five new binary quantum codes with parameters [[45,29,5]], [[63,36,7]], [[73,55,5]], [[105,71,7]], and [[105,72,7]] improving the best-known lower bounds on minimum distance in Grassl's code tables are constructed.","2169-3536","","10.1109/ACCESS.2019.2923800","National Natural Science Foundation of China(grant numbers:11471011,11801564); Natural Science Foundation of Shaanxi Province(grant numbers:2017JQ1032); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8741013","Qausi-cyclic codes;new binary quantum codes;symplectic inner product","Linear codes;Generators;Error correction codes;Zinc;Parity check codes;Indexes;Quantum mechanics","","22","","20","CCBY","19 Jun 2019","","","IEEE","IEEE Journals"
"Dynamic voltage restorer with an improved strategy to voltage sag compensation and energy self-recovery","C. Tu; Q. Guo; F. Jiang; C. Chen; X. Li; F. Xiao; J. Gao","College of Electrical and Information Engineering, Hunan University, Changsha, China; College of Electrical and Information Engineering, Hunan University, Changsha, China; School of Electrical and Information Engineering, Changsha University of Science &Technology, Changsha, China; Electric Power Engineering Group, Lulea Technology University, Skelleftea, Sweden; Nanping Power Supply Company of State Grid, Nanping, China; College of Electrical and Information Engineering, Hunan University, Changsha, China; College of Electrical and Information Engineering, Hunan University, Changsha, China",CPSS Transactions on Power Electronics and Applications,"4 Nov 2019","2019","4","3","219","229","In this paper, an improved control scheme is proposed to improve the voltage quality of sensitive loads using dynamic voltage restorer. The existing control strategies either put emphasis on the optimal control during steady operation stage of compensation or correct the phase angle jump in the initial stage of compensation. In current researches, the impact of phase jump characteristic of voltage sag on the load side after voltage sag recoveries is widely ignored, further, there are still drawbacks in existing energy self-recovery strategies of DVR. Therefore, to improve the overall voltage compensation time while correcting the phase jump and accelerate the energy recovery of dc link side, this paper aims to 1) Propose the strategies to minimum active power consumption during voltage compensation stage and maximum active power absorption during energy self-recovery stage. 2) Deliver smooth transition in dynamic process to ensure the flexible switching between two stages. Theoretical analysis of proposed strategy is been validated through simulation and experimental results.","2475-742X","","10.24295/CPSSTPEA.2019.00021","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8889494","Dynamic voltage restorer;phase jump;self-recovery;smooth transition;voltage sag","Power quality;Voltage fluctuations;Power electronics;Reactive power;Energy storage;Voltage control;Switches","","22","","","","4 Nov 2019","","","CPSS","CPSS Journals"
"Broadband Polarization Beam Splitter by Using Cascaded Tapered Bent Directional Couplers","N. Zhao; C. Qiu; Y. He; Y. Zhang; Y. Su","State Key Laboratory of Advanced Optical Communication Systems and Networks, Shanghai Jiao Tong University, Shanghai, China; State Key Laboratory of Advanced Optical Communication Systems and Networks, Shanghai Jiao Tong University, Shanghai, China; State Key Laboratory of Advanced Optical Communication Systems and Networks, Shanghai Jiao Tong University, Shanghai, China; State Key Laboratory of Advanced Optical Communication Systems and Networks, Shanghai Jiao Tong University, Shanghai, China; State Key Laboratory of Advanced Optical Communication Systems and Networks, Shanghai Jiao Tong University, Shanghai, China",IEEE Photonics Journal,"26 Jun 2019","2019","11","4","1","8","We propose and demonstrate a broadband silicon-based polarization beam splitter (PBS) by using cascaded tapered bent directional couplers (DCs). In our device, the TM-polarized light is efficiently cross coupled to the cross port due to the strong coupling in the DCs, while the TE-polarized light goes through the DC with weak coupling and outputs at the through port. This device can achieve a broad bandwidth performance and support O-, S-, C-, and L-band operations, with acceptable extinction ratios (ERs) and insertion losses (ILs). For both TE and TM polarizations, the simulation results show that ERs are ≥10.1 dB and ILs are ≤1.33 dB in 1280-1600 nm. In the measurement, for the TE polarization, an ER ≥10.94 dB and an IL ≤1.61 dB are obtained in 1280-1360 nm, while an ER ≥11.98 dB and an IL ≤1.39 dB are measured in 1510-1590 nm. For the TM polarization, an ER ≥12.25 dB and an IL ≤2.22 dB are obtained in 1280-1360 nm, while an ER ≥18.93 dB and an IL ≤1.22 dB are measured in 1510-1590 nm.","1943-0655","","10.1109/JPHOT.2019.2920909","National Key R&D Program of China(grant numbers:2016YFB0402501); National Natural Science Foundation of China(grant numbers:61875120); Open Fund of IPOC (BUPT); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8731638","Polarization beam splitter;directional coupler;tapered waveguide","Erbium;Couplings;Optical waveguides;Broadband communication;Bandwidth;Silicon;Performance evaluation","","22","","22","OAPA","5 Jun 2019","","","IEEE","IEEE Journals"
"A Leaky-Wave Antenna Array With Beam-Formed Radiation Pattern for Application in a Confined Space","Y. Geng; J. Wang; Z. Li; Y. Li; M. Chen; Z. Zhang","Institute of Lightwave Technology, Beijing Jiaotong University, Beijing, China; Institute of Lightwave Technology, Beijing Jiaotong University, Beijing, China; Institute of Lightwave Technology, Beijing Jiaotong University, Beijing, China; Institute of Lightwave Technology, Beijing Jiaotong University, Beijing, China; Institute of Lightwave Technology, Beijing Jiaotong University, Beijing, China; Institute of Lightwave Technology, Beijing Jiaotong University, Beijing, China",IEEE Access,"15 Jul 2019","2019","7","","86367","86373","A substrate integrated waveguide (SIW) leaky-wave antenna (LWA) array with beam-formed radiation pattern is investigated in this paper. The array is composed of two LWA elements with different parameters of slots. For each LWA, the period of slots is selected first within the scope of only n = -1 space harmonic radiation to ensure the beam radiate in the desired direction. Then, the length of the slots is tapered according to the binomial aperture distribution to get the wide beam. Finally, the width of the slots is adjusted to get the desired radiation field strength. By superposing two wide beams from two elements in a weighting way, a cosecant-squared-like beam-formed radiation pattern is realized, which is preferable for the application of uniform radio wave coverage in a long straight confined space. The array is fabricated and measured, and the measured results are consistent with the simulated results.","2169-3536","","10.1109/ACCESS.2019.2926212","National Natural Science Foundation of China(grant numbers:61871025,61331002); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8752355","Antenna array;beam-formed radiation pattern;confined space;leaky-wave antenna (LWA);substrate integrated waveguide (SIW)","Antenna radiation patterns;Harmonic analysis;Antenna arrays;Apertures;Leaky wave antennas;Substrates;Periodic structures","","22","","17","CCBY","1 Jul 2019","","","IEEE","IEEE Journals"
"CSI and CSI7 current source inverters for modular transformerless PV inverters","E. Lorenzani; G. Migliazza; F. Immovilli; G. Buticchi","Universita degli Studi di Modena e Reggio Emilia, Modena, Emilia-Romagna, IT; Universita degli Studi di Modena e Reggio Emilia, Modena, Emilia-Romagna, IT; Universita degli Studi di Modena e Reggio Emilia, Modena, Emilia-Romagna, IT; University of Nottingham - Ningbo China, Ningbo, Zhejiang, CN",Chinese Journal of Electrical Engineering,"15 Aug 2019","2019","5","2","32","42","Current source inverter (CSI) is a class of power electronic converters that, thanks to the inherent boost capability and ease of control, is investigated for grid-tied photovoltaic power conversion applications. Traditional CSI and CSI7 topologies are here analyzed and compared with two kind of space vector modulation strategies mainly in terms of ground leakage current both in simulations and experiments. Furthermore, THD of the injected grid current and the computation of conduction and switching semiconductor power losses are also carried out in numerical simulations. The topology comparison is carried out with the use of a different number of PV modules, to analyze the robustness of the topologies to different size of the PV strings. Simulation and experimental results show that the CSI7 topology, with respect to conventional CSI, allows to strongly reduce ground leakage current, phase current THD and semicondutor power losses, at the price of an additional power device.","2075-5597","","10.23919/CJEE.2019.000009","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8794850","Current source inverter;photo-voltaic power systems;ground leakage current;renewable energy sources","Topology;Support vector machines;Inverters;Leakage currents;Inductors;Switches;Modulation","","22","","","","15 Aug 2019","","","CMP","CMP Journals"
"A Low-Energy High-Density Capacitor-Less I&F Neuron Circuit Using Feedback FET Co-Integrated With CMOS","M. -W. Kwon; K. Park; M. -H. Baek; J. Lee; B. -G. Park","Department of Electrical and Computer Engineering, Inter-University Semiconductor Research Center, Seoul, South Korea; Department of Electrical and Computer Engineering, Inter-University Semiconductor Research Center, Seoul, South Korea; Department of Electrical and Computer Engineering, Inter-University Semiconductor Research Center, Seoul, South Korea; Department of Electrical and Computer Engineering, Inter-University Semiconductor Research Center, Seoul, South Korea; Department of Electrical and Computer Engineering, Inter-University Semiconductor Research Center, Seoul, South Korea",IEEE Journal of the Electron Devices Society,"30 Oct 2019","2019","7","","1080","1084","We have developed a capacitor-less I&F neuron circuit with a dual gate positive feedback fieldeffect transistor (FBFET) and successfully co-integrated FBFET and CMOS in a wafer. By implementing the neuron circuit with FBFET, we can overcome the limits of conventional CMOS, reduce energy consumption, and imitate the biological neuron. The floating body of the FBFET can replace the membrane capacitor that occupies a large area and performs leaky integration of the neuron. Due to the extremely low sub-threshold swing of the FBFET (less than 0.528mv/dc), energy consumption of the neuron is significantly reduced by suppressing sub-threshold current. Finally, we analyzed the fabricated neuron circuit operation, retention time of the integrated charges and energy consumption compare to conventional CMOS neuron circuit.","2168-6734","","10.1109/JEDS.2019.2941917","National Research Foundation of Korea; Ministry of Science, ICT and Future Planning(grant numbers:2016M3A7B4910348); Brain Korea 21 Plus Project in 2019; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8840896","Integrate-and-fire neuron circuit;positive feedback FET;low energy consumption;floating body effect","Neurons;Logic gates;Voltage measurement;Energy consumption;Inverters;Capacitors;Metals","","21","","32","CCBY","17 Sep 2019","","","IEEE","IEEE Journals"
