"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Randomized phase III trial of concurrent chemoradiotherapy vs accelerated hyperfractionation radiotherapy in locally advanced head and neck cancer","I. Chitapanarux; E. Tharavichitkul; P. Kamnerdsupaphon; N. Pukanhapan; R. Vongtama",NA; NA; NA; NA; NA,Journal of Radiation Research,"18 Jan 2018","2013","54","6","1110","1117","The aim of this study was to compare the efficacy and safety of concurrent chemoradiotherapy (CCRT) vs accelerated hyperfractionation with concomitant boost (CCB) as a primary treatment for patients with Stage III–IV squamous cell carcinoma of head and neck (SCCHN). A total of 85 non-metastatic advanced SCCHN patients were accrued from January 2003 to December 2007. Of these, 48 and 37 patients received CCRT and CCB, respectively. The patients were randomized to receive either three cycles of carboplatin and 5-fluorouracil plus conventional radiotherapy (CCRT, 66 Gy in 6.5 weeks) or hybrid accelerated radiotherapy (CCB, 70 Gy in 6 weeks). The primary endpoint was determined by locoregional control rate. The secondary endpoints were overall survival and toxicity. With a median follow-up of 43 months (range, 3–102), the 5-year locoregional control rate was 69.6% in the CCRT arm vs 55.0% in the CCB arm (P = 0.184). The 5-year overall survival rate was marginally significantly different (P = 0.05): 76.1% in the CCRT arm vs 63.5% in the CCB arm. Radiotherapy treatment interruptions of more than three days were 60.4% and 40.5% in the CCRT arm and CCB arm, respectively. The median total treatment time was 55.5 days in the CCRT arm and 49 days in the CCB arm. The rate of Grade 3–4 acute mucositis was significantly higher in the CCB arm (67.6% vs 41.7%, P = 0.01), but no high grade hematologic toxicities were found in the CCB arm (27.2% vs 0%). CCRT has shown a trend of improving outcome over CCB irradiation in locoregionally advanced head and neck cancer.","1349-9157","","10.1093/jrr/rrt054","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8162571","locoregionally advanced head and neck cancer;concurrent chemoradiotherapy;concomitant boost","","","","","","","18 Jan 2018","","","OUP","OUP Journals"
"Integrating a market-based model in trust-based service systems","S. Phoomvuthisarn; Y. Liu; L. Zhu; R. Jeffery","Mahanakorn University of Technology, Bangkok, TH; Concordia University, Montreal, QC, CA; University of New South Wales, Sydney, NSW, AU; University of New South Wales, Sydney, NSW, AU",Tsinghua Science and Technology,"6 Dec 2013","2013","18","6","554","567","The reputation-based trust mechanism is a way to assess the trustworthiness of offered services, based on the feedback obtained from their users. In the absence of appropriate safeguards, service users can still manipulate this feedback. Auction mechanisms have already addressed the problem of manipulation by markettrading participants. When auction mechanisms are applied to trust systems, their interaction with the trust systems and associated overhead need to be quantitatively evaluated. This paper proposes two distributed architectures based on centralized and hybrid computing for integrating an auction mechanism with the trust systems. The empirical evaluation demonstrates how the architectures help to discourage users from giving untruthful feedback and reduce the overhead costs of the auction mechanisms.","1007-0214","","10.1109/TST.2013.6678901","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6678901","trust systems;software architecture;economic mechanisms","Computer architecture;Engines;Scalability;Cognition;Economics;Protocols;Quality of service","","","","","","6 Dec 2013","","","TUP","TUP Journals"
"Stability of nonlinearly-perturbed systems with time varying delay using LMIs","S. J. S. Theesar; P. Balasubramaniam","Institute for Mathematical Sciences, University of Malaya, Kuala Lumpur 50603, Malaysia; Department of Mathematics, Gandhigram Rural Institute-Deemed University, Gandhigram 624302, India; Department of Mathematics, Gandhigram Rural Institute-Deemed University, Gandhigram 624302, India",Journal of Systems Engineering and Electronics,"5 Mar 2014","2013","24","6","1011","1018","This paper studies delay dependent robust stability and the stabilization problem of nonlinear perturbed systems with time varying delay. A new set of sufficient conditions for the stability of open as well as close loop systems are obtained in the sense of Lyapunov-Krasovskii. To reduce the conservatism, the work exploits the idea of splitting the delay interval into multiple equal regions so that less information on the time delay can be imposed to derive the results. The derived criterion not only improves the upper bounds of the time delay but also does not require the derivative of the delay to be known at prior. Easily testable sufficient criteria are presented in terms of linear matrix inequalities. It is shown that the derived conditions are very less conservative while comparing the maximum allowable upper bound of delay with the existing results in literature.","1004-4132","","10.1109/JSEE.2013.00118","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6756023","delay dependent stability;time-varying delay;nonlinear perturbations","Delays;Stability criteria;Asymptotic stability;Matrix decomposition;Delay effects;Linear matrix inequalities","","","","","","5 Mar 2014","","","BIAI","BIAI Journals"
"Comparison of parallelization strategies for min-sum decoding of irregular LDPC codes","H. Xu; W. Wan; W. Wang; J. Wang; J. Yang; Y. Wen","Tsinghua University, Beijing, Beijing, CN; Tsinghua University, Beijing, Beijing, CN; Tsinghua University, Beijing, Beijing, CN; Tsinghua University, Beijing, Beijing, CN; Tsinghua University, Beijing, Beijing, CN; Tsinghua University, Beijing, Beijing, CN",Tsinghua Science and Technology,"6 Dec 2013","2013","18","6","577","587","Low-Density Parity-Check (LDPC) codes are powerful error correcting codes. LDPC decoders have been implemented as efficient error correction codes on dedicated VLSI hardware architectures in recent years. This paper describes two strategies to parallelize min-sum decoding of irregular LDPC codes. The first implements min-sum LDPC decoders on multicore platforms using OpenMP, while the other uses the Compute Unified Device Architecture (CUDA) to parallelize LDPC decoding on Graphics Processing Units (GPUs). Empirical studies on data with various scales show that the performance of these decoding processes is improved by these parallel strategies and the GPUs provide more efficient, fast implementation decoder.","1007-0214","","10.1109/TST.2013.6678903","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6678903","Low-Density Parity-Check (LDPC) codes;multicore;OpenMP;Graphic Processor Unit (GPU);Compute Unified Device Architecture (CUDA)","Decoding;Multicore processing;Graphics processing units;Iterative decoding;Hardware","","","","","","6 Dec 2013","","","TUP","TUP Journals"
"Improved insensitive to input parameters trajectory clustering algorithm","J. Chen; D. Pi","College of Computer Science and Technology, Nanjing University of Aeronautics and Astronautics, Nanjing 210016, China; College of Computer Science and Technology, Huaihai Institute of Technology, Lianyungang 222003, China; College of Computer Science and Technology, Nanjing University of Aeronautics and Astronautics, Nanjing 210016, China",Journal of Systems Engineering and Electronics,"20 Nov 2013","2013","24","5","852","861","The existing trajectory clustering (TRACLUS) is sensitive to the input parameters ϵ and MinLns. The parameter value is changed a little, but cluster results are entirely different. Aiming at this vulnerability, a shielding parameters sensitivity trajectory cluster (SPSTC) algorithm is proposed which is insensitive to the input parameters. Firstly, some definitions about the core distance and reachable distance of line segment are presented, and then the algorithm generates cluster sorting according to the core distance and reachable distance. Secondly, the reachable plots of line segment sets are constructed according to the cluster sorting and reachable distance. Thirdly, a parameterized sequence is extracted according to the reachable plot, and then the final trajectory cluster based on the parameterized sequence is acquired. The parameterized sequence represents the inner cluster structure of trajectory data. Experiments on real data sets and test data sets show that the SPSTC algorithm effectively reduces the sensitivity to the input parameters, meanwhile it can obtain the better quality of the trajectory cluster.","1004-4132","","10.1109/JSEE.2013.00099","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6661880","clustering;trajectory;sensitivity;input parameter","Trajectory;Clustering algorithms;Sorting;Partitioning algorithms;Sensitivity;Turning;Algorithm design and analysis","","","","","","20 Nov 2013","","","BIAI","BIAI Journals"
"198Au grain implantation for early tongue cancer in patients of advanced age or poor performance status","Y. Ryu; H. Shibuya; K. Hayashi",NA; NA; NA,Journal of Radiation Research,"18 Jan 2018","2013","54","6","1125","1130","Brachytherapy using 198Au grains is minimally invasive and the only curative treatment for early tongue cancer in patients of advanced age or poor performance status available in our institution. From March 1993 to February 2008, 198Au grains were used to treat a group of 96 Stage I–II tongue cancer patients who could not undergo surgery or brachytherapy using 192Ir pins because of an advanced age (≥75 years) or poor performance status (≥2). The patients were followed for 3.9 ± 3.3 years, and the cause-specific survival and local control rates were determined. Survival analyses were performed using the Kaplan-Meier method, and univariate and multivariate analyses were performed using the Cox proportional hazard model. The results were compared with those for a group of 193 early tongue-cancer patients who underwent treatment using iridium pins. The 5-year cause-specific survival and local control rates of the 198Au grains group were 71% and 68%, respectively, both of which were 16% lower than the corresponding rates for the 192Ir pins group. Our study demonstrated that as the last curative treatment available, 198Au grain implantation could be used to achieve moderate treatment results for early tongue cancer in patients of advanced age or poor performance status.","1349-9157","","10.1093/jrr/rrt060","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8162575","198Au grain implantation;brachytherapy;early tongue cancer;advanced age;performance status","","","","","","","18 Jan 2018","","","OUP","OUP Journals"
"Amplification in Extended Transmission Bands Using Bismuth-Doped Optical Fibers","E. M. Dianov","Fiber Optics Research Center (FORC), Russian Academy of Sciences, Moscow, Russia",Journal of Lightwave Technology,"17 Jan 2013","2013","31","4","681","688","Bismuth-doped optical glasses emit NIR luminescence in an ultrabroad spectral region of 1000-2000 nm. It makes Bi-doped glasses and glass optical fibers a promising active medium for the creation of Bi-doped fiber lasers and broadband optical amplifiers for this spectral region. Since the first fabrication of Bi-doped fibers in 2005 a large number of papers devoted to the development of Bi-doped fiber lasers and optical amplifiers have been published. It has been shown that Bi-doped fibers are a new breakthrough in active laser materials.","1558-2213","","10.1109/JLT.2012.2211569","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6259819","Active optical materials;bismuth-doped fiber;chemistry of glasses;fiber laser;luminescence;optical amplifier;redox equilibrium","Glass;Optical fiber amplifiers;Luminescence;Optical fiber communication;Fiber lasers;Pump lasers","","151","3","34","IEEE","3 Aug 2012","","","IEEE","IEEE Journals"
"Performance Comparison of OFDM Signal and CAP Signal Over High Capacity RGB-LED-Based WDM Visible Light Communication","F. M. Wu; C. T. Lin; C. C. Wei; C. W. Chen; Z. Y. Chen; H. T. Huang; S. Chi","Institute of Photonic System, National Chiao Tung University, Tainan, Taiwan; Institute of Photonic System, National Chiao Tung University, Tainan, Taiwan; Department of Photonics, National Sun Yat-sen University, Kaohsiung, Taiwan; Institute of Photonic System, National Chiao Tung University, Tainan, Taiwan; Department of Photonics, National Sun Yat-sen University, Kaohsiung, Taiwan; Institute of Photonic System, National Chiao Tung University, Tainan, Taiwan; Department of Photonics Engineering, Yuan Ze University, Taoyuan, Taiwan",IEEE Photonics Journal,"10 Jul 2013","2013","5","4","7901507","7901507","We experimentally demonstrate a visible light communication (VLC) system based on a single commercially available RGB-type LED. High spectrally efficient carrierless amplitude and phase (CAP) modulation and orthogonal frequency-division multiplexing (OFDM) are adopted in the intensity-modulation and direct-detection VLC system of limited bandwidth. In order to achieve higher capacity of the uneven-frequency-response LED-based VLC system, OFDM signals are combined with the bit- and power-loading techniques, and CAP signals of various modulation are pre-emphasized to modulate one of the RGB chips. To reach the BER of less than 10-3, CAP and OFDM signals demonstrate the maximum data rates of 1.32 and 1.08 Gb/s, respectively, employing the blue chip. In addition to spectrally efficient formats, the wavelength-division-multiplexing (WDM) scheme is applied to further increase the capacity. After individually optimizing RGB chips, the maximum aggregate data rates of CAP and OFDM are 3.22 and 2.93 Gb/s, respectively, in our RGB-LED-based WDM VLC system. Hence, compared with OFDM, the CAP scheme shows competitive performance and provides an alternative spectrally efficient modulation for next generation optical wireless networks.","1943-0655","","10.1109/JPHOT.2013.2271637","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6549123","Visible light communication;carrier-less amplitude and phase modulation;wavelength-division-multiplexing","OFDM;Modulation;Wavelength division multiplexing;Light emitting diodes;Bandwidth;Lighting;Bit error rate","","150","","17","IEEE","28 Jun 2013","","","IEEE","IEEE Journals"
"Topological Insulator: $\hbox{Bi}_{2}\hbox{Te}_{3}$  Saturable Absorber for the Passive Q-Switching Operation of an in-Band Pumped 1645-nm Er:YAG Ceramic Laser","P. Tang; X. Zhang; C. Zhao; Y. Wang; H. Zhang; D. Shen; S. Wen; D. Tang; D. Fan","Key Laboratory for Micro-/Nano-Optoelectronic Devices of Ministry of Education, College of Physics and Microelectronic Science, Hunan University, Changsha, China; Shanghai Institute of Optics and Fine Mechanics, Chinese Academy of Sciences, Shanghai, China; Key Laboratory for Micro-/Nano-Optoelectronic Devices of Ministry of Education, College of Physics and Microelectronic Science, Hunan University, Changsha, China; School of Physics and Electronic Engineering, Jiangsu Normal University, Xuzhou, China; Key Laboratory for Micro-/Nano-Optoelectronic Devices of Ministry of Education, College of Physics and Microelectronic Science, Hunan University, Changsha, China; Key laboratory of Micro and Nano Photonic Structures (Ministry of Education), Department of Optical Science and Engineering, Fudan University, Shanghai, China; Key Laboratory for Micro-/Nano-Optoelectronic Devices of Ministry of Education, College of Physics and Microelectronic Science, Hunan University, Changsha, China; School of Physics and Electronic Engineering, Jiangsu Normal University, Xuzhou, China; Shanghai Institute of Optics and Fine Mechanics, Chinese Academy of Sciences, Shanghai, China",IEEE Photonics Journal,"23 Apr 2013","2013","5","2","1500707","1500707","An in-band pumped 1.645-μm Er:YAG ceramic laser passively Q-switched by a topological insulator: Bi2Te3 saturable absorber is reported. The average output power could reach up to 210 mW, corresponding to a pulsewidth, a pulse repetition rate, and a per-pulse energy of 6.3 μs, 40.7 kHz, and 5.3 μJ, respectively. This result indicates that the topological insulator: Bi2Te3 could be a promising saturable absorber such as graphene, with potential applications for solid-state lasers.","1943-0655","","10.1109/JPHOT.2013.2250494","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6507368","Topological insulator;Q-switching (Q-S);Er:YAG;ceramic laser","Laser excitation;Pump lasers;Ceramics;Measurement by laser beam;Power generation;Semiconductor lasers;Power lasers","","125","","28","IEEE","23 Apr 2013","","","IEEE","IEEE Journals"
"Compensation for In-Phase/Quadrature Imbalance in Coherent-Receiver Front End for Optical Quadrature Amplitude Modulation","M. S. Faruk; K. Kikuchi","Department of Electrical and Electronic Engineering, Dhaka University of Engineering and Technology, Gazipur, Bangladesh; Department of Electrical Engineering and Information Systems, University of Tokyo, Bunkyo, Tokyo, Japan",IEEE Photonics Journal,"22 Mar 2013","2013","5","2","7800110","7800110","We propose a novel method of compensation for imbalance between in-phase (I) and quadrature (Q) channels in the front-end circuit of digital coherent optical receivers. Adaptive finite-impulse-response (FIR) filters in the butterfly configuration, which are commonly used for signal equalization and polarization demultiplexing, are modified so as to allow for adjustment of any imbalance between the IQ channels. IQ imbalances under consideration include the gain mismatch, the phase mismatch, and the timing-delay skew. Computer simulations for the dual-polarization quadrature-amplitude-modulation (QAM) format up to an order of 256 show that such IQ imbalances can severely degrade the system performance, especially for higher order QAM; however, using the proposed scheme, we can compensate for them without any significant penalty over a wide range of imbalances.","1943-0655","","10.1109/JPHOT.2013.2251872","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6479217","Coherent optical receivers;in-phase/quadrature imbalance;digital signal processing","Finite impulse response filter;Optical receivers;Quadrature amplitude modulation;Optical polarization;Discrete Fourier transforms;Digital signal processing;Optical transmitters","","116","12","18","IEEE","13 Mar 2013","","","IEEE","IEEE Journals"
"Unsupervised Speech Activity Detection Using Voicing Measures and Perceptual Spectral Flux","S. O. Sadjadi; J. H. L. Hansen","Center for Robust Speech Systems (CRSS), Department of Electrical Engineering, University of Texas, Dallas, Richardson, TX, USA; Center for Robust Speech Systems (CRSS), Department of Electrical Engineering, University of Texas, Dallas, Richardson, TX, USA",IEEE Signal Processing Letters,"24 Jan 2013","2013","20","3","197","200","Effective speech activity detection (SAD) is a necessary first step for robust speech applications. In this letter, we propose a robust and unsupervised SAD solution that leverages four different speech voicing measures combined with a perceptual spectral flux feature, for audio-based surveillance and monitoring applications. Effectiveness of the proposed technique is evaluated and compared against several commonly adopted unsupervised SAD methods under simulated and actual harsh acoustic conditions with varying distortion levels. Experimental results indicate that the proposed SAD scheme is highly effective and provides superior and consistent performance across various noise types and distortion levels.","1558-2361","","10.1109/LSP.2013.2237903","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6403507","Clarity;Combo-SAD;harmonicity;perceptual spectral flux;speech activity detection;voicing measures","Speech;Correlation;Feature extraction;Robustness;Noise;Noise measurement;Hidden Markov models","","112","","16","IEEE","4 Jan 2013","","","IEEE","IEEE Journals"
"Breakthroughs in Photonics 2012: Space-Division Multiplexing in Multimode and Multicore Fibers for High-Capacity Optical Communication","R. -. Essiambre; R. Ryf; N. K. Fontaine; S. Randel","Bell Laboratories, Alcatel-Lucent, Holmdel, NJ, USA; Bell Laboratories, Alcatel-Lucent, Holmdel, NJ, USA; Bell Laboratories, Alcatel-Lucent, Holmdel , NJ, USA; Bell Laboratories, Alcatel-Lucent, Holmdel , NJ, USA",IEEE Photonics Journal,"2 May 2013","2013","5","2","0701307","0701307","We summarize the latest advances in space-division multiplexing (SDM) for increasing the capacity per fiber strand. We discuss SDM fibers, recent SDM transmission experiments, subsystems suitable for SDM systems, as well as integrated components able to manipulate multiple spatial modes within a single optical device.","1943-0655","","10.1109/JPHOT.2013.2253091","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6508867","Multimode fibers (MMFs);multicore fibers (MCFs);space-division multiplexing (SDM);information theory;optical amplifiers;optical couplers;mode coupling;waveguides","Optical fiber amplifiers;Optical fiber polarization;Optical fiber devices;Optical fiber networks;Optical fiber couplers","","106","","49","IEEE","25 Apr 2013","","","IEEE","IEEE Journals"
"Performance of a Precoding MIMO System for Decentralized Multiuser Indoor Visible Light Communications","Y. Hong; J. Chen; Z. Wang; C. Yu","School of InfoComm Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China; School of InfoComm Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China; Department of Electrical Engineering, Hong Kong Polytechnic University, Hong Kong, China; Department of Electrical and Computer Engineering, National University of Singapore, Singapore",IEEE Photonics Journal,"7 Aug 2013","2013","5","4","7800211","7800211","This paper investigates the performance of our recently proposed precoding multiuser (MU) MIMO system in indoor visible light communications (VLC). The transmitted data of decentralized users are transmitted by light-emitting-diode (LED) arrays after precoding in a transmitter, by which the MU interference is eliminated. Thus, the complexity of user terminals could be reduced, which results in the reduction of power consumption. The limitation of block diagonalization precoding algorithm in VLC systems is investigated. The corresponding solution by utilizing optical detectors with different fields of view (FOV) is derived, and the impact of FOV to the proposed system is also analyzed. In this paper, we focus on BER and signal-to-noise-ratio performances of the proposed system with the consideration of the mobility of user terminals. Simulation results show that the majority of the indoor region can achieve 100 Mb/s at a BER of 10-6 when single LED chip's power is larger than 10 mW.","1943-0655","","10.1109/JPHOT.2013.2274766","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6568880","Visible light communication (VLC);multi-user (MU) MIMO;precoding;light-emitting diode (LED)","Light emitting diodes;Optical transmitters;Optical receivers;Vectors;MIMO;Optical detectors;Signal to noise ratio","","106","","18","IEEE","25 Jul 2013","","","IEEE","IEEE Journals"
"Cycle-to-Cycle Intrinsic RESET Statistics in ${\rm HfO}_{2}$-Based Unipolar RRAM Devices","S. Long; X. Lian; T. Ye; C. Cagli; L. Perniola; E. Miranda; M. Liu; J. Suñé","Laboratory of Nanofabrication and Novel Devices Integration, Institute of Microelectronics, Chinese Academy of Sciences, Beijing, China; Departament dEnginyeria Electròica, Universitat Autònoma de Barcelona, Bellaterra, Spain; Laboratory of Nanofabrication and Novel Devices Integration, Institute of Microelectronics, Chinese Academy of Sciences, Beijing, China; LETI, CEA, Grenoble, France; LETI, CEA, Grenoble, France; Departament dEnginyeria Electròica, Universitat Autònoma de Barcelona, Bellaterra, Spain; Laboratory of Nanofabrication and Novel Devices Integration, Institute of Microelectronics, Chinese Academy of Sciences, Beijing, China; Departament dEnginyeria Electròica, Universitat Autònoma de Barcelona, Bellaterra, Spain",IEEE Electron Device Letters,"22 Apr 2013","2013","34","5","623","625","The statistics of the RESET voltage (VRESET) and the RESET current (IRESET) of Pt/HfO2/Pt resistive random access memory (RRAM) devices operated under unipolar mode are analyzed. The experimental results show that both the distributions of IRESET and VRESET are strongly influenced by the distribution of initial resistance in the ON state (RON), which is related to the size of the conductive filament (CF) before RESET. By screening the statistical data into different resistance ranges, both the distributions of IRESET and VRESET are shown to be compatible with a Weibull model. Contrary to previous reports for NiO-based RRAM, the Weibull slopes of the IRESET and VRESET are demonstrated to be independent of RON. This is an indication that the RESET point, defined in this letter as the point of maximum current, corresponds to the initial phase of CF dissolution. On the other hand, given that the scale factor of the VRESET distribution (VRESET63%) is roughly independent of RON, the scale factor of the IRESET (IRESET63%) is inversely proportional to RON. This is analogous to what was found in NiO-based RRAM and it is consistent with the thermal dissolution model of RESET. Our results highlight the intrinsic link between the SET and RESET statistics and the need for controlling the variation of ON-state resistance to reduce the variability of the RESET voltage and current.","1558-0563","","10.1109/LED.2013.2251314","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6493387","RESET statistics;resistive random access memory (RRAM);resistive switching (RS)","Resistance;Hafnium compounds;Shape;Random access memory;Degradation;Voltage control;Thermal analysis","","105","","13","IEEE","3 Apr 2013","","","IEEE","IEEE Journals"
"Multi-Orbital-Angular-Momentum Multi-Ring Fiber for High-Density Space-Division Multiplexing","S. Li; J. Wang","Wuhan National Laboratory for Optoelectronics, Huazhong University of Science and Technology, Wuhan, China; Wuhan National Laboratory for Optoelectronics, Huazhong University of Science and Technology, Wuhan, China",IEEE Photonics Journal,"23 Sep 2013","2013","5","5","7101007","7101007","A compact low-crosstalk multi-ring fiber transmitting multiple orbital angular momentum (OAM) modes is presented. The multi-OAM-mode multi-ring fiber (MOMRF) consists of 7 rings, each supporting 22 modes with 18 OAM ones (i.e., 154 channels in total), which can be used for high-density space-division multiplexing. The employed high-contrast-index ring structure benefits tight light confinement and large effective refractive index difference of different OAM modes , featuring both low-level inter-ring crosstalk ( 30 dB for a 100-km-long fiber) and intermode crosstalk over a wide wavelength range (1520-1580 nm). The designed MOMRF is also compatible with wavelength-division multiplexing technique (e.g., 75 ITU-grid wavelengths from 1520.25 to 1579.52 nm with 100-GHz spacing) and advanced multilevel amplitude/phase modulation formats (e.g., 16-ary quadrature amplitude modulation), which might be used to achieve petabit-per-second total transmission capacity and hundred bits-per-second-per-hertz aggregate spectral efficiency.","1943-0655","","10.1109/JPHOT.2013.2272778","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6565350","Orbital angular momentum (OAM);multi-orbital-angular-momentum multi-ring fiber (MOMRF);space-division multiplexing (SDM);optical fiber communications","Crosstalk;Multiplexing;Structural rings;Refractive index;Optical crosstalk;Optical refraction;Optical variables control","","99","","22","IEEE","22 Jul 2013","","","IEEE","IEEE Journals"
"A load balancing model based on cloud partitioning for the public cloud","G. Xu; J. Pang; X. Fu","College of Computer Science and Technology, Jilin University, Changchun 130012, China; College of Software, Jilin University, Changchun 130012, China; College of Computer Science and Technology, Jilin University, Changchun 130012, China",Tsinghua Science and Technology,"7 Feb 2013","2013","18","1","34","39","Load balancing in the cloud computing environment has an important impact on the performance. Good load balancing makes cloud computing more efficient and improves user satisfaction. This article introduces a better load balance model for the public cloud based on the cloud partitioning concept with a switch mechanism to choose different strategies for different situations. The algorithm applies the game theory to the load balancing strategy to improve the efficiency in the public cloud environment.","1007-0214","","10.1109/TST.2013.6449405","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6449405","load balancing model;public cloud;cloud partition;game theory","Cloud computing;Load management;Round robin;Load modeling;Computational modeling;Heuristic algorithms;Game theory","","98","","","","7 Feb 2013","","","TUP","TUP Journals"
"Fiber Bragg Grating Strain Sensor Incorporated to Monitor Patient Vital Signs During MRI","Ł. Dziuda; M. Krej; F. W. Skibniewski","Military Institute of Aviation Medicine, Warsaw, Poland; Military Institute of Aviation Medicine, Warsaw, Poland; Military Institute of Aviation Medicine, Warsaw, Poland",IEEE Sensors Journal,"9 Oct 2013","2013","13","12","4986","4991","This paper reports on results obtained from monitoring the respiration and cardiac activity of a patient during a magnetic resonance imaging (MRI) survey using an optical strain sensor based on a fiber Bragg grating. The sensor is proposed specifically to acquire ballistocardiographic signals from a patient exposed to high intensity electromagnetic radiation. A Bland-Altman analysis shows the measurements that have a satisfactory accuracy for monitoring purposes, and the relative error is . The method is both noninvasive and safe for the patient. In addition, the sensor does not affect the MRI imaging quality.","1558-1748","","10.1109/JSEN.2013.2279160","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6585757","Ballistocardiography (BCG);fiber Bragg gratings (FBGs);heart rate (HR);magnetic resonance imaging (MRI);respiration rate (RR);strain sensors","Magnetic resonance imaging;Heart rate;Optical fiber sensors;Monitoring;Strain;Fiber gratings","","97","","30","IEEE","23 Aug 2013","","","IEEE","IEEE Journals"
"Phase-Modulated Optical System With Sparse Representation for Information Encoding and Authentication","W. Chen; X. Chen; A. Stern; B. Javidi","Department of Electrical and Computer Engineering, National University of Singapore, Singapore; Department of Electrical and Computer Engineering, National University of Singapore, Singapore; Department of Electro-Optical Engineering, Ben-Gurion University of the Negev, Beersheva, Israel; Department of Electrical and Computer Engineering, University of Connecticut, Storrs, CT, USA",IEEE Photonics Journal,"24 Apr 2013","2013","5","2","6900113","6900113","We develop a phase-modulated optical system with sparse representation for information encoding and authentication. The optical cryptosystem is developed with cascaded phase-only masks, and the plaintext is encoded into the cascaded phase-only masks based on an iterative phase retrieval algorithm during the encryption. Two simple strategies are developed to generate sparse data: The sparse data are randomly generated from the extracted phase-only masks, and sparse data are randomly generated from the plaintext. These two sparsity strategies are respectively used in the proposed optical security system, and the decrypted images cannot visually render information about the plaintext. Optical authentication method is further applied to verify the decrypted images. It is illustrated that the optical authentication operation with sparsity strategy can provide an additional security layer for the optical security system.","1943-0655","","10.1109/JPHOT.2013.2258144","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6502646","Imaging systems;security and encryption","Optical imaging;Optical polarization;Adaptive optics;Encryption;Authentication;Nonlinear optics","","95","1","18","IEEE","16 Apr 2013","","","IEEE","IEEE Journals"
"A Wearable Wideband Circularly Polarized Textile Antenna for Effective Power Transmission on a Wirelessly-Powered Sensor Platform","K. W. Lui; O. H. Murphy; C. Toumazou","TheDepartment of Electrical and Electronic Engineering, Imperial College, London, UK; TheDepartment of Electrical and Electronic Engineering, Imperial College, London, UK; TheDepartment of Electrical and Electronic Engineering, Imperial College, London, UK",IEEE Transactions on Antennas and Propagation,"2 Jul 2013","2013","61","7","3873","3876","In this communication, the simulation and experimental results of a novel wideband wearable circularly polarized textile antenna for low-power transmission in the 2.45 GHz ISM band are presented. The wide impedance and axial ratio bandwidths make it perfect for low microwave power transmission to a wearable sensor system. The antenna is flexible, robust and light weight so that it can be easily integrated into clothes. It is shown that the circularly polarized textile antenna has a 3-dB axial ratio bandwidth of 564 MHz (23%) and a ${-}10$ dB impedance bandwidth of 1086 MHz (44%) on a human body with the maximum gain of 4.9 dBic. Lastly, the textile antenna is employed on the battery-less temperature sensor system on a human arm to demonstrate the effective power transmission over a metre distance.","1558-2221","","10.1109/TAP.2013.2255094","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6488737","Broadband antenna;circular polarization;energy harvesting;ISM band;textile antennas;wireless temperature sensor","Textiles;Antenna measurements;Bandwidth;Impedance;Broadband antennas;Polarization","","94","","13","Crown","27 Mar 2013","","","IEEE","IEEE Journals"
